NaN,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),NaN,NaN,NaN,NaN,NaN,Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
2009 [YR2009],-221459581.4,0,-5612921591,3429924704,2826017.047,3459063182,2729760000,1780874214,4762971187,0.295734862,95805491.8,338705417,1022678000,24731519384,28930389371,NaN,8.802553198,NaN,7.83071E+11,NaN,NaN,NaN,1.04538E+11,33765544800,2.61167E+11,3.37965E+11,3.37531E+11,NaN,32726789900,1.31032E+11,NaN,NaN,NaN,NaN,NaN,NaN,32437389116,32395738209,NaN,NaN,12576240282,NaN,96.99672425,11.80328099,NaN,928.6256724,928.6256724,79048767485,NaN,133.41315,18.45643,43.44419098,23.58374977,8,76.13867,13570558,25,15534229,NaN,70820858,14413055,0,32.31053543,1.90787909,NaN,13948000,1129270.983,NaN,NaN,16.55117226,91.08,NaN,NaN,NaN,NaN,NaN,NaN,92.47533632,24.14641529,NaN,NaN,NaN,8.61250973,4.64983416,15.63803864,14.83123684,56.9,174680,85233913,99828747.96,NaN,NaN,NaN,NaN,NaN,NaN,11,268.4,26.4,60.65716897,0.001409835,1.261544043,NaN,NaN,NaN,NaN,NaN,7668000000,10.86096893,15.81646403,1.215498889,NaN,56.27558,NaN,333.2000395,138000,138000,1.184802596,NaN,12.15311671,6.581181381,10.88944271,9.401886355,0,3.408333333,0.600000024,NaN,NaN,2.349999905,NaN,NaN,NaN
2010 [YR2010],-288271568.3,NaN,-5270419046,4644218342,993167.1947,4698102536,2643330000,2241164556,6498839700,0.601299424,179341010.1,536738802.3,625448000,22898671988,33247716570,NaN,12.55053835,NaN,8.81351E+11,NaN,NaN,NaN,1.15846E+11,36874571900,3.04879E+11,3.85876E+11,3.84481E+11,NaN,36407941400,1.61123E+11,NaN,NaN,NaN,NaN,NaN,NaN,29933790334,29825574928,NaN,NaN,12498876332,NaN,92.31777881,11.58455426,NaN,1028.323736,1028.323736,89796448911,NaN,131.67911,19.4568,48.63134003,26.30404091,8,74.19156,13635289,25,17761202,NaN,72461599,15178365,0,33.17653275,2.11289139,NaN,14565000,1129253.379,5166.71582,1117893.375,16.14647273,103.45,NaN,NaN,NaN,NaN,NaN,NaN,100,1.444572317,NaN,NaN,NaN,9.93799114,5.46637201,16.7058506,19.82130241,54.3,168669,87639964,101376881.6,NaN,NaN,NaN,33.2,NaN,29.6,11,200.4,26.4,63.86841626,0.005977901,1.763523657,NaN,NaN,NaN,NaN,NaN,8602000000,10.8818232,18.35295451,1.200027061,NaN,55.97333,NaN,479.7326848,138000,138000,1.133586485,NaN,12.50319755,8.16344108,9.245123816,10.76183752,0,3.408333333,0.569999993,NaN,NaN,2.339999914,NaN,NaN,NaN
2011 [YR2011],-628624806,NaN,-5923027741,5831538472,2983179.514,4961406642,2685390000,2837310958,7941678312,1.07877549,343948921.2,443810184.8,421751000,23770975020,35237153540,NaN,11.17829623,NaN,9.79871E+11,9.77831E+11,1.07749E+12,9.37753E+11,1.33235E+11,40281189800,3.4452E+11,5.15079E+11,5.13958E+11,85950400000,49780498000,2.13397E+11,32.55827582,32.62923834,16.6868532,48.23293541,NaN,NaN,31952763089,31883271774,5331910670,10079844913,13238047829,NaN,103.3718559,10.9646523,NaN,1134.784522,1134.784522,1.02067E+11,66924740421,149.93923,17.47126,44.12353897,29.67443085,8,78.06719,14297969,25,18809963,NaN,74153611,15986316,0,23,2.319789437,NaN,15193200,1129208.088,NaN,NaN,17.97526802,111.18,NaN,NaN,NaN,NaN,NaN,NaN,132.0147888,20.06187508,NaN,NaN,NaN,4.42766714,4.46897793,15.11116791,19.48081207,51.9,163312,90139927,128229364.7,4,980,NaN,NaN,NaN,NaN,13,189.1,26.4,67.6692885,1.44E-05,1.641482707,NaN,NaN,NaN,NaN,NaN,8896000000,14.37595437,17.207225,1.486355362,NaN,56.61039,NaN,592.0563211,138000,138000,1.090707444,NaN,10.58393132,9.209358617,15.55569161,10.87647408,0,3.458333333,0.540000021,NaN,NaN,2.299999952,1.302118301,0.748104751,NaN
2012 [YR2012],-278562822.2,NaN,-8135008995,5994928705,2458491.293,5153844244,2412200000,2301655548,9943542986,0.991433258,428443212.8,750971855,540145000,32522994871,38143234739,-10.36141865,8.647811633,8.643061605,1.06461E+12,1.06235E+12,1.20097E+12,1.04E+12,1.594E+11,45036171500,3.78658E+11,7.47326E+11,7.45667E+11,1.02887E+11,70817690000,2.8833E+11,30.91225561,30.98106405,13.7672982,45.39790418,NaN,NaN,43310721414,43214529006,5962716169,13699443640,16709934859,NaN,88.44893771,7.505091722,NaN,1213.596116,1213.596116,1.12283E+11,80456964728,143.28004,15.93591,NaN,30.53953934,8,79.24993,14532477,38,19651152,NaN,75887753,16839218,0,35.04212952,2.480807816,7.845089419,15346000,1129209.376,NaN,NaN,15.49567034,136.68,NaN,NaN,NaN,NaN,NaN,NaN,162.8779749,33.54140502,NaN,NaN,NaN,13.33664513,4.53959608,20.66479111,15.86138821,49.5,158100,92726971,164389330.1,NaN,1890,NaN,NaN,NaN,NaN,14,141.9,26.6,58.85750167,0.004771532,0.861647818,NaN,NaN,NaN,NaN,NaN,11913000000,10.94302324,19.6590564,1.092013547,NaN,56.44977,NaN,595.3634761,138000,138000,0.86836209,NaN,8.466379845,9.377594715,21.67255152,11.07044066,0,3.441666667,0.529999971,NaN,NaN,2.279999971,NaN,NaN,NaN
2013 [YR2013],-1343876024,NaN,-8134766075,6116476023,538887.9529,5232440745,2496980000,2363513607,11895145662,1.378825118,655513176.2,527305022.7,217980000,35657906994,44574863494,0.275164833,10.58227005,10.57872088,1.17727E+12,1.17473E+12,1.32059E+12,1.15603E+12,1.9782E+11,52662406300,4.12928E+11,8.66921E+11,8.64978E+11,1.08227E+11,94880672000,3.43908E+11,28.33477868,28.39842052,12.48407356,41.47178708,NaN,NaN,47648211133,47541429851,5948437727,13812126942,18902092040,NaN,79.85417762,8.17295578,NaN,1283.570557,1283.570557,1.2216E+11,87876241928,NaN,NaN,NaN,27.02109909,8,NaN,NaN,45.29999924,21575457,NaN,77667875,17717910,0,36.04441452,2.608113492,NaN,15471000,1129212.38,NaN,NaN,14.41081608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175.0352227,4.901979299,NaN,NaN,NaN,15.04036903,4.07506514,19.88365173,12.97043133,47.2,153226,95385785,147230219.6,1,4001,NaN,NaN,NaN,NaN,14,105,25.8,44.30258675,0.0012008,0.126242588,NaN,NaN,NaN,NaN,NaN,12072000000,12.53080314,14.56146555,1.297122866,NaN,NaN,NaN,640.8023229,138000,138000,0.806417117,10.73328378,10.21191395,8.764725377,17.34529684,10.44028758,0,3.441666667,0.5,70.84999847,NaN,2.25,NaN,NaN,NaN
2014 [YR2014],-1855052154,NaN,-11818125909,6385691687,2190854.732,6222563371,2323580000,3525244981,16201525305,1.368971943,759224077.2,1759546305,402304000,41474134759,53613560417,2.82186566,10.25749296,10.20102665,1.29803E+12,1.29456E+12,1.48095E+12,1.2872E+12,2.31533E+11,61423868900,4.66053E+11,1.06081E+12,1.0579E+12,1.23496E+11,1.42906E+11,4.2318E+11,31.45033178,31.53698,11.64161991,40.74108415,NaN,NaN,55612228234,55459432981,6474164234,16182860468,22184834812,NaN,67.46504614,6.462309058,NaN,1513.703406,1513.703406,1.48078E+11,1.01078E+11,151.00587,13.37524,44.14054108,25.91838074,8,85.7378,15733276,85.5,23607662,NaN,79458307,18635946,0,27.2,3.069581864,NaN,15596000,1129225.045,NaN,NaN,13.74868234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187.0951837,10.98178829,NaN,NaN,NaN,10.67995262,4.03365517,22.27192688,14.12374973,45.1,148762,98094253,125658481.4,2,4205,NaN,NaN,NaN,NaN,14,93.7,25.4,46.7620772,0.046369341,0.549836061,NaN,NaN,NaN,NaN,NaN,15357000000,8.959430039,20.79342449,1.394248114,NaN,NaN,NaN,674.2799252,138000,138000,0.768411101,NaN,9.552433677,8.811955393,34.56784451,9.737452986,0,3.466666667,0.49000001,NaN,NaN,2.220000029,NaN,NaN,NaN
2015 [YR2015],-2626517918,NaN,-13853596898,6007196233,3838616.245,6579584257,2205880000,3835287576,19572569127,1.631346344,1049393466,1302309546,1348864000,47623707740,60070079523,-11.21872984,10.39246302,10.24969796,1.43292E+12,1.42725E+12,1.68782E+12,1.43079E+12,2.77483E+11,72616921900,5.1781E+11,1.29796E+12,1.29269E+12,1.21532E+11,2.11539E+11,5.13288E+11,29.52215852,29.64263039,9.363313597,39.65612414,NaN,NaN,64589334979,64326834730,6047701985,19565924879,25492962626,NaN,48.32110924,5.035052488,NaN,1657.344622,1657.344622,1.6644E+11,1.1736E+11,141.51954,12.12287,NaN,27.09870911,8,85.19824,16198047,90.5,25495127,NaN,81245145,19590313,0,29,NaN,NaN,15721000,1129272.914,NaN,NaN,12.51920738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,204.9981339,10.83654278,NaN,NaN,NaN,15.65609646,3.82316828,23.91623878,11.32196808,43.1,144405,100835458,96758828.57,18,1848,NaN,35,NaN,23.5,14,79.1,24.9,53.33771777,8.44E-07,0.46364536,NaN,NaN,NaN,NaN,NaN,16702000000,9.772497341,11.92925244,1.170836733,NaN,54.9368,NaN,599.9662304,138000,138000,0.705413868,NaN,10.37763701,8.351338267,34.6279281,9.943344344,0,3.49167,0.479999989,NaN,8.721772023,2.200000048,2.535209656,1.801194191,NaN
2016 [YR2016],-4142937496,NaN,-14091223544,5905571808,1115301.752,6598415668,2442990000,3030943951,22211483466,1.68566947,1248304617,1252267857,48881000,53977344252,68942747989,-8.141084754,9.433482658,9.509533858,1.5681E+12,1.56298E+12,1.80253E+12,1.5681E+12,3.43924E+11,89246654000,5.75877E+11,1.5681E+12,1.56298E+12,1.22501E+11,3.43924E+11,5.75877E+11,30.95321917,31.05465547,7.812080503,34.8990528,NaN,NaN,74296618481,74053937525,5804111647,20124704467,26631814276,NaN,54.48728337,5.515398983,NaN,1878.811957,1878.811957,1.94016E+11,1.29913E+11,NaN,NaN,NaN,NaN,8,NaN,NaN,95,25384725,NaN,83021629,20581872,NaN,42.9,NaN,NaN,15846000,1129304.039,NaN,NaN,11.43291651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,218.5856837,10.39792554,NaN,NaN,NaN,15.71598625,3.66298747,25.07559586,12.72082233,41.2,140081,103603501,74192460.87,10,2250,754,NaN,NaN,NaN,14,69.3,24.6,44.99158777,0.007929173,0.48930595,NaN,NaN,NaN,NaN,NaN,16429000000,13.11766872,10.21203193,1.234030123,NaN,NaN,NaN,574.2066205,138000,138000,0.695462177,NaN,10.08929654,8.087065533,32.69466655,9.358219992,0,3.466666667,0.449999988,NaN,NaN,2.170000076,NaN,NaN,NaN
2017 [YR2017],-4017159565,NaN,-12672570623,6637865077,9802537.589,7215308271,2530600000,3045571315,25298154830,1.840800648,1496298335,659392394.9,364398000,58241675262,78378593590,7.665659056,9.564189643,9.276221475,1.71807E+12,1.70796E+12,1.97679E+12,1.71392E+12,4.14676E+11,1.11251E+11,6.19259E+11,1.83279E+12,1.8219E+12,1.3983E+11,4.32206E+11,6.71416E+11,30.59002279,30.77276856,7.629368622,31.1036313,NaN,NaN,81770791971,81285191646,6238595145,19195090503,29744972799,NaN,44.90791192,5.074417513,NaN,2021.561046,2021.561046,2.13817E+11,1.43515E+11,NaN,NaN,NaN,NaN,8,NaN,NaN,126,25987204,NaN,84790179,21609845,NaN,44.3,NaN,8.645983607,15969200,1129279.999,NaN,NaN,10.14910277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241.9344152,6.676855083,NaN,NaN,NaN,16.34249878,3.50331593,24.92481232,23.16876411,39.5,136042,106400024,78200080.97,14,2170,754,NaN,NaN,NaN,12,57.8,24.6,51.08786558,0.001747245,0.538936336,NaN,NaN,NaN,NaN,NaN,15761000000,12.38495181,9.880056941,0.915275071,NaN,NaN,NaN,622.1841514,138000,138000,0.666369217,NaN,11.23250356,7.603929229,33.25640961,9.444828163,0,3.425,0.449999988,NaN,NaN,2.119999886,NaN,NaN,NaN
2018 [YR2018],-3360419369,NaN,-12304551193,7624331353,26729370.57,8027075527,2376600000,3987464166,26801994078,1.975423166,1657222672,153737346.7,456470000,61382188261,86862198769,11.77793106,6.816147797,6.943667059,1.83518E+12,1.82656E+12,2.13119E+12,1.83509E+12,4.67506E+11,1.18839E+11,6.71801E+11,2.20012E+12,2.19027E+12,1.84209E+11,6.00758E+11,8.01058E+11,33.16306209,33.31221691,8.372675866,31.19937494,NaN,NaN,84269348327,83892033920,7055599390,19235910557,NaN,NaN,54.20282479,5.889748471,NaN,2154.754605,2154.754605,2.34298E+11,1.53024E+11,NaN,NaN,NaN,NaN,8,NaN,NaN,165,25191722,64,86546264,22678295,NaN,44.97995758,NaN,NaN,16187000,1129300.39,NaN,NaN,6.161209944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,275.3957888,12.38229481,NaN,NaN,NaN,15.57280636,3.29555655,24.22611809,23.94673157,37.9,132427,109224559,NaN,13,1027,754,NaN,NaN,NaN,11,52.7,24.6,47.07866699,8.76E-06,0.815476613,NaN,NaN,NaN,NaN,NaN,15305000000,15.05519832,9.697810434,1.131981771,NaN,54.62141,NaN,556.8688175,138000,138000,0.639015251,NaN,10.81747539,7.519920423,30.47490336,8.973363668,0,3.45,0.449999988,NaN,NaN,2.069999933,NaN,NaN,NaN
2019 [YR2019],NaN,NaN,NaN,NaN,NaN,NaN,2720940000,2992718523,27489826584,2.333587448,2224445558,-43108861.4,-313436000,NaN,94972317027,17.70412757,8.364085699,8.067863847,1.98868E+12,1.97392E+12,2.71579E+12,1.99614E+12,5.26205E+11,1.27987E+11,7.47349E+11,2.69075E+12,2.67421E+12,2.13645E+11,6.67908E+11,9.99549E+11,NaN,NaN,7.939976609,28.81530101,NaN,NaN,95912590628,95322999765,7615437261,20022064432,NaN,NaN,51.67169734,5.045970256,NaN,2319.707378,2319.707378,2.58392E+11,1.72046E+11,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,88290020,23788710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,319.0193686,12.86039682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.5,129236,112078730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,45.4,24.6,48.89685295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14554000000,NaN,NaN,NaN,NaN,NaN,NaN,568.60581,NaN,NaN,0.601169492,NaN,9.705413377,6.661741322,31.19242922,7.7882248,0,3.466666667,0.460000008,NaN,NaN,2.039999962,NaN,NaN,NaN
2020 [YR2020],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.789999962,NaN,NaN,NaN
