,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1992 [YR1992],-249686245.9,0,1541093344,10291477469,NaN,-457817312.9,610000,7382035580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9541000000,NaN,2918500000,NaN,NaN,NaN,NaN,30.58903679,56.05806519,NaN,NaN,33881392045,NaN,10363991477,8629261364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80,218124,NaN,1124026,3526859,0,NaN,NaN,668.5714286,1815000,1759540,NaN,NaN,23.61311615,NaN,NaN,55.50225343,9316200000,1935627116,NaN,NaN,70.87192588,NaN,5.5,NaN,67.35352688,NaN,NaN,NaN,NaN,32.3,4076,4650885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.51542495,NaN,NaN,5165000000,NaN,NaN,NaN,NaN,NaN,NaN,85.05792419,85000,85000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.150000095,NaN,NaN,18.95999908,NaN,NaN,NaN
1993 [YR1993],-537503309.8,0,-1005683149,8599067315,NaN,-329204349.9,280000,5883950866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9332000000,NaN,2635800000,NaN,NaN,NaN,NaN,28.24474925,59.79211316,NaN,NaN,30657030223,NaN,8659001314,9671484888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,180161,NaN,1146653,3608480,0,NaN,NaN,NaN,1815000,1759540,NaN,NaN,23.48355195,NaN,NaN,57.13737677,9696650000,1483836401,NaN,NaN,78.71996635,NaN,5.5,NaN,72.95574368,NaN,NaN,NaN,NaN,30.8,3828,4755133,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.63239635,NaN,NaN,5551000000,NaN,NaN,NaN,NaN,NaN,NaN,67.33391126,85000,85000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.150000095,NaN,NaN,19.13999939,NaN,NaN,NaN
1994 [YR1994],98459041.34,0,263227233,7741234481,NaN,-281885651.9,1650000,5968745584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9967000000,NaN,2694600000,NaN,NaN,NaN,NaN,27.03521621,53.15240293,NaN,NaN,28607921929,NaN,7734213548,7471584386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,165155,NaN,1168083,3686792,0,NaN,NaN,NaN,1825000,1759540,NaN,NaN,23.17146138,NaN,NaN,54.34323267,10683030000,1785521054,NaN,NaN,82.74460248,NaN,NaN,NaN,77.87127521,NaN,NaN,NaN,NaN,29.6,3613,4854875,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.24391937,NaN,NaN,5548000000,NaN,NaN,NaN,NaN,NaN,NaN,61.98281977,80000,80000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.150000095,NaN,NaN,19.19000053,NaN,NaN,NaN
1995 [YR1995],157122554,NaN,1758242035,7513423558,NaN,-219541102.8,1210000,6022971792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10680000000,NaN,3116000000,NaN,NaN,NaN,NaN,29.17602996,51.5917603,NaN,NaN,25544128199,NaN,7452762497,5725902894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,146511,NaN,1188008,3760790,0,NaN,NaN,NaN,1870000,1759540,NaN,NaN,28.38820645,NaN,NaN,53.30617978,11529300000,2573859238,NaN,NaN,88.73364435,NaN,NaN,NaN,79.61797753,NaN,NaN,NaN,NaN,28.4,3417,4948798,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.15141381,NaN,NaN,5392000000,NaN,NaN,NaN,NaN,NaN,NaN,70.52823487,80500,80500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.160000086,NaN,NaN,19.19000053,NaN,NaN,NaN
1996 [YR1996],163919500.5,NaN,1338599608,7955819222,NaN,-280677804,1680000,6025287388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12180000000,NaN,3490000000,NaN,NaN,NaN,NaN,28.65353038,52.54515599,NaN,NaN,27884615385,NaN,7989926740,6662087912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,159800,NaN,1206264,3829907,0,NaN,NaN,NaN,2028000,1759540,NaN,NaN,32.72508321,NaN,NaN,44.84975369,11012600000,2915780587,NaN,NaN,92.30790454,NaN,NaN,NaN,70.52955665,NaN,NaN,NaN,NaN,27.4,3252,5036171,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.58142968,NaN,NaN,5873000000,NaN,NaN,NaN,NaN,57.50118,NaN,77.82073648,65500,65500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.160000086,NaN,NaN,19.19000053,NaN,NaN,NaN
1997 [YR1997],301389048.6,NaN,1528643518,8204118017,NaN,-198756204.8,1640000,5997016464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14149000000,NaN,3790000000,NaN,NaN,NaN,NaN,26.78634532,48.63241218,NaN,NaN,30698633109,NaN,8223041875,6706443914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,206200,NaN,1222487,3895520,0,NaN,NaN,637.5485714,2028000,1759540,NaN,NaN,27.75954126,NaN,NaN,21.48985794,9268200000,2069976400,NaN,NaN,95.58510825,NaN,NaN,NaN,58.46561594,NaN,NaN,NaN,NaN,26.4,3110,5118007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.9365345,NaN,NaN,6123000000,NaN,NaN,NaN,NaN,NaN,NaN,75.87973659,65500,65500,4.078026716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.170000076,NaN,NaN,19.17000008,NaN,NaN,NaN
1998 [YR1998],383682223.9,NaN,-299417566,5365776652,NaN,-224563174.5,1590000,8598135875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12742000000,NaN,2468000000,NaN,NaN,NaN,NaN,19.36901585,40.25270758,NaN,NaN,27249786142,NaN,5278015398,5690761334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,NaN,NaN,40,212700,NaN,1237197,3959583,0,NaN,NaN,NaN,1815000,1759540,NaN,NaN,18.87096026,NaN,NaN,25.61136399,9444300000,2447902714,NaN,NaN,99.13062104,NaN,NaN,NaN,67.39208915,NaN,NaN,NaN,NaN,25.6,2988,5196780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.26053956,NaN,NaN,5466000000,NaN,NaN,NaN,NaN,NaN,NaN,47.40126047,65500,65500,5.297441532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.180000067,NaN,NaN,19.17000008,NaN,NaN,NaN
1999 [YR1999],354023690.5,NaN,2044152625,7334887912,NaN,-219054853.6,1570000,8621831420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29490000000,NaN,NaN,NaN,NaN,NaN,NaN,16686000000,NaN,3374000000,NaN,NaN,NaN,NaN,20.22054417,34.80163011,NaN,NaN,35976714101,NaN,7274687365,5245795602,NaN,NaN,NaN,NaN,NaN,17287.19311,17287.19311,NaN,11510283132,NaN,NaN,NaN,8.138730049,9,NaN,821775,40,212700,NaN,1251239,4024687,0,NaN,6.046816383,NaN,1815000,1759540,NaN,NaN,20.44915675,NaN,NaN,11.820688,9703500000,2644589837,NaN,NaN,101.756217,NaN,3.208333333,NaN,55.27208438,NaN,NaN,NaN,NaN,24.9,2882,5275926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.42283417,NaN,NaN,4158000000,NaN,NaN,NaN,NaN,NaN,NaN,62.55991953,65500,65500,3.783860245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.170000076,NaN,NaN,19.23999977,NaN,NaN,NaN
2000 [YR2000],-43000000,0,7186000000,12210000000,0,-487000000,9900000,13729870472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.679213293,NaN,30575000000,NaN,NaN,NaN,NaN,NaN,NaN,19602000000,NaN,6186000000,NaN,NaN,NaN,NaN,31.55800429,45.28109377,NaN,NaN,38270206950,NaN,12077313549,5251854744,NaN,NaN,NaN,NaN,13750000,18043.57605,18043.57605,NaN,11459841983,NaN,NaN,NaN,NaN,9,NaN,NaN,40,221780,NaN,1265159,4092732,0,NaN,6.108012833,NaN,1815000,1759540,10082.89258,1606874.75,34.74455628,NaN,NaN,5.184164881,9929000000,5469972200,NaN,NaN,98.8052867,13.30692472,3,-5.566230603,48.51086624,290.9350586,3.42542052,244.6750031,0,24.1,2792,5357891,4000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.94420271,NaN,NaN,3732000000,NaN,NaN,NaN,NaN,NaN,NaN,100,76500,76500,3.146863674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.170000076,NaN,NaN,19.19000053,NaN,NaN,NaN
2001 [YR2001],308000000,0,4959000000,10818000000,0,-728000000,2980000,16079034168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.762878168,NaN,30036000000,NaN,NaN,NaN,NaN,NaN,NaN,20640000000,NaN,5478000000,NaN,NaN,NaN,NaN,26.54069767,43.17344961,NaN,NaN,34110064452,NaN,9053049083,5673442406,NaN,NaN,NaN,NaN,6949999.809,17830.23032,17830.23032,NaN,14597703593,NaN,NaN,NaN,NaN,9,NaN,766087,40,217800,NaN,1279054,4164194,0,97.0607605,5.951612745,NaN,1815000,1759540,NaN,NaN,30.86153272,NaN,NaN,4.367248062,10910700000,6756260716,NaN,NaN,90.09665046,7.184917534,3,-0.172521972,48.05959302,380.2871094,4.05162811,253.9099121,0,23.4,2717,5443248,3000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.76052587,NaN,NaN,4397000000,NaN,NaN,NaN,NaN,NaN,NaN,86.55130684,76500,76500,2.413507858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.170000076,NaN,NaN,19.15999985,NaN,NaN,NaN
2002 [YR2002],-281000000,0,1300000000,10252000000,0,-871000000,2570000,15892271986,NaN,NaN,NaN,NaN,NaN,15240478781,28598385675,NaN,-0.958849381,NaN,29748000000,NaN,NaN,NaN,NaN,NaN,NaN,26012000000,26348550000,11645000000,17123800000,NaN,27.78094726,27.42610125,44.76779948,78.85975704,NaN,NaN,20481889764,20746889764,9169291339,6982677165,NaN,NaN,NaN,NaN,6969999.79,17653.70444,17653.70444,98907556528,25478825528,NaN,NaN,NaN,NaN,9,NaN,750204,40,217100,NaN,1292671,4238418,0,95.37187958,5.757565097,648.4857143,1815000,1759540,NaN,NaN,50.44116212,NaN,NaN,1.058357681,7989000000,19029408899,NaN,NaN,81.26929864,27.24724117,3,-15.91173292,40.46286329,558.2140503,4.89009905,180.9859467,0,22.7,2653,5531089,6000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.47382905,NaN,NaN,4396000000,NaN,NaN,NaN,NaN,45.7924,NaN,77.03490656,76500,76500,2.06923852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.170000076,NaN,NaN,19.22999954,NaN,NaN,NaN
2003 [YR2003],-80000000,0,4523000000,13320000000,0,-1661000000,1980000,21513345090,NaN,NaN,NaN,NaN,NaN,19858216544,29022810692,NaN,13.01600108,NaN,33620000000,NaN,NaN,33620000000,NaN,NaN,NaN,33620000000,34311200000,19270000000,23834500000,NaN,49.31224598,48.31884953,57.31707317,90.61273052,15291139124,44537571953,26265625000,26805625000,15054687500,8745312500,NaN,NaN,NaN,NaN,7909999.847,19998.57896,19998.57896,1.14714E+11,21801736744,NaN,NaN,NaN,NaN,9,NaN,739028,160,216700,NaN,1305765,4314782,0,93.66423798,6.441772915,NaN,1815000,1759540,NaN,NaN,49.51507114,NaN,NaN,-12.06216538,4560200000,27010078633,NaN,NaN,79.48856484,14.36260188,3,-6.437945408,33.34146341,524.9334717,4.10041189,189.6885071,0,21.9,2589,5620547,11000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.75237248,NaN,NaN,4330000000,17.03695261,0.682894165,0.949275949,NaN,NaN,NaN,115.1005076,76500,76500,2.072048072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.150000095,NaN,NaN,19.22999954,NaN,NaN,NaN
2004 [YR2004],-71000000,0,7180000000,17862000000,0,-2509000000,2250000,27714111997,NaN,NaN,NaN,NaN,NaN,23035010972,29359882221,-9.868137001,4.461629982,NaN,35120000000,NaN,NaN,40871248287,NaN,NaN,NaN,43059000000,42739200000,27452679200,33001500000,NaN,43.29316566,43.61711076,63.75596089,96.12933208,16036259641,40142543336,33122307692,32876307692,21117445538,10722807615,NaN,NaN,NaN,NaN,12500000,21116.61039,21116.61039,1.19684E+11,30423603186,NaN,NaN,NaN,NaN,9,NaN,745428,288,218465,NaN,1317961,4392193,0,91.93338013,6.721957792,NaN,1750000,1759540,NaN,NaN,56.39896669,654.77,NaN,-43.42994496,-10168400000,34121066996,NaN,NaN,77.74174978,22.60535308,2.083333333,-13.47577355,29.61726933,468.7602234,3.49171281,201.769455,0,20.9,2516,5710154,10000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.0328626,NaN,NaN,6326000000,16.77436327,0.682672811,0.9197588,NaN,NaN,NaN,160.3878856,76000,76000,2.071074457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.140000105,NaN,NaN,19.13999939,NaN,NaN,NaN
2005 [YR2005],-910000000,0,15860000000,29383000000,0,-634000000,13240000,41879958087,NaN,NaN,NaN,NaN,NaN,31961661985,39777908117,7.73352483,11.87072893,NaN,39289000000,NaN,NaN,51281009304,NaN,NaN,NaN,61932000000,61552650000,39461115300,50149000000,NaN,62.28486017,62.66872279,63.71684315,90.86088969,17867521490,43246976893,47334148578,47044214308,30159825206,12848403317,NaN,NaN,NaN,0.050675732,NaN,23987.55037,23987.55037,1.38243E+11,30611683542,NaN,NaN,NaN,NaN,9,NaN,713902,388,233600,NaN,1329042,4469572,0,90.17749786,7.826165737,NaN,1750000,1759540,NaN,NaN,63.06690207,640.62,NaN,-56.73529032,-25706400000,56307588420,NaN,NaN,79.80206612,28.56853571,2.125,-17.4564761,26.56461926,389.3359985,2.59774685,212.0568085,0,19.8,2427,5798614,10000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.00344865,NaN,NaN,6079000000,NaN,NaN,NaN,NaN,NaN,NaN,246.4205447,76000,76000,1.52811116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.130000114,NaN,NaN,19.02000046,NaN,NaN,NaN
2006 [YR2006],-1590000000,0,22179000000,37962000000,0,586000000,2390000,62228722605,NaN,NaN,NaN,NaN,NaN,36686191048,50608975703,21.31426621,6.500547227,NaN,41843000000,NaN,NaN,51512899447,NaN,NaN,NaN,72198000000,73400500000,53108600000,63387600000,NaN,67.9827275,66.86898536,73.55965539,101.8593313,17011222480,52464752675,54961936663,55877359927,40429811206,15554049939,NaN,NaN,NaN,0.067129153,NaN,25925.375,25925.375,1.55161E+11,35679580743,NaN,NaN,NaN,NaN,9,NaN,755338,388,213470,NaN,1339087,4547785,0,88.40550995,8.493370151,NaN,1750000,1759540,NaN,NaN,68.79008066,627.29,NaN,-74.33391507,-42890700000,79317563516,NaN,NaN,80.96659274,9.46070039,2.5,-2.857068378,25.99545694,411.7761231,2.51467609,234.7842255,0.09081954,18.6,2323,5886872,12000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.03050182,NaN,NaN,6041000000,NaN,NaN,NaN,NaN,0,NaN,316.3785421,76000,76000,1.120335406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.119999886,NaN,NaN,18.79999924,NaN,NaN,NaN
2007 [YR2007],-756200000,0,26712000000,47037500000,0,-218700000,9860000,83259979624,NaN,NaN,NaN,NaN,NaN,46772440826,62144595218,10.41665552,6.352316994,NaN,44501000000,NaN,NaN,59977574228,NaN,NaN,NaN,85246000000,86297000000,61973000000,68211000000,NaN,63.09277782,62.32437904,72.69901227,102.2241513,22491178385,57929825233,67516236338,68348645652,49083636940,19934262633,NaN,NaN,NaN,0.028398514,NaN,27896.29872,27896.29872,1.68729E+11,43939737160,NaN,NaN,NaN,NaN,9,NaN,NaN,240,213770,NaN,1348091,4626696,0,86.6289978,9.975593032,732.0918367,1750000,1759540,NaN,NaN,61.57275563,616.38,NaN,-71.51185979,-48727900000,1.00379E+11,NaN,NaN,86.0278046,11.02016968,2.5,-4.521853726,30.39227647,437.2485657,2.43791389,275.479126,0.19028777,17.3,2207,5974787,9100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.64859991,96.62472329,0.007190807,6733000000,16.13966917,1.091668678,2.074487018,NaN,NaN,NaN,369.1043111,76000,76000,0.946677517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.109999895,NaN,NaN,18.60000038,NaN,NaN,NaN
2008 [YR2008],1776900000,0,36155300000,62157800000,0,-1040000000,49030000,96334974983,NaN,NaN,NaN,NaN,NaN,59459619922,73933744981,-10.86138259,2.66735579,NaN,45688000000,NaN,NaN,67480357991,NaN,NaN,NaN,1.06625E+11,1.07488E+11,77311000000,82677700000,NaN,67.32703962,66.78648407,72.5073857,101.4893318,24097793402,51637845279,87140405361,87845701210,63183229814,25254985289,NaN,NaN,NaN,0.084466281,NaN,28792.87229,28792.87229,1.75861E+11,44622130460,NaN,NaN,NaN,NaN,9,NaN,NaN,110,213200,NaN,1355221,4703527,0,84.85954285,9.80139504,NaN,1750000,1759540,NaN,NaN,64.02141656,611.63,NaN,-66.25275498,-56989400000,1.24723E+11,NaN,NaN,94.94091221,21.82955491,2.5,-12.99319769,36.25134818,420.4364319,2.63571715,321.2136231,0.47329083,16.1,2093,6058748,11100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.30018921,96.73770392,0.007171854,9150000000,16.37334412,1.221603472,1.209326126,NaN,NaN,NaN,488.0003772,76000,76000,1.489851081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.089999914,NaN,NaN,18.51000023,NaN,NaN,NaN
2009 [YR2009],-206000000,0,10375000000,37440000000,0,-1572000000,29440000,1.03754E+11,NaN,NaN,NaN,NaN,NaN,47352987396,74141267366,-4.765365925,-0.790141832,NaN,45327000000,NaN,NaN,55188434463,NaN,NaN,NaN,79006000000,79727000000,46800000000,NaN,NaN,NaN,NaN,59.23600739,102.0580715,30749529078,49177112996,63028320702,63603510172,37335460710,26990027922,NaN,NaN,NaN,0.062952502,NaN,28430.09808,28430.09808,1.75981E+11,NaN,NaN,NaN,NaN,NaN,9,NaN,NaN,110,215350,NaN,1359475,4774509,0,83.10873413,9.036372691,NaN,1750000,1759540,NaN,NaN,47.44345149,625.52,NaN,-88.54125003,-51560300000,1.28794E+11,NaN,NaN,97.27636395,-25.31279599,2.5,41.92524865,57.44323216,653.3532105,4.28816032,355.186615,1.01212704,15.1,1994,6133984,10000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.9127867,97.8939049,0.000157557,12859000000,11.75540122,0.943068702,1.487965252,NaN,NaN,NaN,290.370841,76000,76000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.089999914,NaN,NaN,18.95000076,NaN,NaN,NaN
2010 [YR2010],938000000,0,18658700000,49345100000,0,-1828000000,10220000,1.06144E+11,NaN,NaN,NaN,NaN,NaN,53908375537,76747144737,-0.248110402,5.021289739,NaN,47603000000,NaN,NaN,62289584277,NaN,NaN,NaN,94723000000,94686000000,62143000000,NaN,NaN,NaN,NaN,65.6049745,107.7024587,31477739185,49055099463,74773444901,74744237449,49055099463,31477739185,NaN,NaN,NaN,0.010181387,NaN,29895.2196,29895.2196,1.85208E+11,NaN,NaN,NaN,NaN,NaN,9,NaN,NaN,110,243539,NaN,1360263,4837400,0,81.38815308,8.914558525,NaN,1716000,1759540,10082.89258,1606874.75,54.33739702,637.95,NaN,-83.22223747,-57219500000,1.34177E+11,NaN,NaN,100,14.16106783,2.5,-7.148731162,47.63721588,668.2478638,3.58541131,399.019165,0.84329236,14.2,1909,6197663,12000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.99577418,97.71816061,0.000391595,17674000000,12.17106403,1.055334142,1.626736409,NaN,NaN,NaN,382.4840791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.079999924,NaN,NaN,19.03000069,NaN,NaN,NaN
2011 [YR2011],131000000,0,3513800000,19100200000,0,-377000000,615300000,1.10539E+11,NaN,NaN,NaN,NaN,NaN,30151265314,29324434748,-70.53023362,-62.07591958,NaN,18053000000,NaN,NaN,23797456915,NaN,NaN,NaN,42479000000,42547000000,23291000000,NaN,NaN,NaN,NaN,54.82944514,99.62098919,13390365429,14456423208,34699395524,34754942003,19025486032,15542395033,NaN,NaN,NaN,1.84462968,NaN,11482.09882,11482.09882,71848542676,NaN,NaN,NaN,NaN,NaN,9,NaN,NaN,10,275210,NaN,1357131,4890308,0,79.7093811,5.241028208,NaN,1716000,1759540,NaN,NaN,46.47032111,791.94,NaN,-162.5919967,-48720722716,1.40153E+11,NaN,NaN,115.5184815,18.25071664,2.5,-10.35995129,131.7196949,391.8226318,6.05012751,309.8786621,0.23390645,13.9,1874,6247439,10200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.98592435,NaN,NaN,8000000000,NaN,NaN,NaN,NaN,NaN,NaN,149.7791818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.119999886,NaN,NaN,19.02000046,NaN,NaN,NaN
