,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1989 [YR1989],-5000323944,-193022586.7,-7654223704,46338431722,808156157.1,674041042.8,NaN,16961258793,NaN,NaN,NaN,NaN,NaN,2.37797E+11,2.61631E+11,1.036710572,3.861173516,2.990895136,7.96556E+11,7.76813E+11,7.2596E+11,7.60998E+11,2.79567E+11,94288000000,4.59279E+11,3.67536E+11,3.57386E+11,55675000000,NaN,NaN,25.58655201,26.3132271,15.14817596,32.1299138,56664549673,74651947073,2.99272E+11,2.91007E+11,45334256168,50821594333,NaN,0.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4779,NaN,13.35091972,NaN,98.36512,1555230,13685,22375364,NaN,2444309,14370091,77.28002067,NaN,NaN,NaN,17527000,7682300,NaN,NaN,2.922155998,NaN,NaN,7.573847651,2.59292E+11,1724191005,1258,43548950000,55.69719043,9.257299145,18.34639831,6.590895294,52.79482826,NaN,NaN,NaN,NaN,8,2001,16814400,NaN,NaN,23821,NaN,33.2,NaN,NaN,NaN,NaN,NaN,76.78875661,16.41151987,26.07091922,44933000000,4.800601241,5.132578171,1.518788637,NaN,NaN,NaN,NaN,70000,70000,2.051827509,NaN,22.22884289,22.68975012,21.78778926,24.77335554,0,NaN,NaN,68.70999908,NaN,NaN,NaN,NaN,NaN
1990 [YR1990],-7824698719,-171857001.5,-3259469532,50111728311,825954292.2,792886791.1,NaN,19318743724,NaN,NaN,NaN,NaN,NaN,2.41126E+11,2.95182E+11,4.6703678,3.570998147,2.825556451,8.25001E+11,7.98762E+11,7.52821E+11,7.88021E+11,2.85706E+11,93177000000,4.79104E+11,4.0386E+11,3.89586E+11,61170000000,1.1658E+11,2.39796E+11,24.31693071,25.20787615,15.14633784,32.21982865,59847707857,78138467572,3.10781E+11,2.99797E+11,47071950750,53061177376,1.84529E+11,0.34,NaN,NaN,NaN,17331.02529,17331.02529,2.85303E+11,1.60714E+11,NaN,5.53068,NaN,13.59171963,NaN,97.97447,1583024,12401,23045332,NaN,2485873,14579227,78.73508462,100,3.424083044,NaN,16956000,7682300,36745.70313,7641564.5,3.470942481,NaN,NaN,5.564832797,2.84288E+11,-5835259772,1089,40186100000,59.78147763,6.094481522,15.82711864,9.670328746,54.17595206,NaN,NaN,NaN,NaN,7.6,1912,17065100,NaN,NaN,22015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.73410597,19.96695021,25.3446135,41985000000,5.029757797,5.663860953,1.423546427,NaN,NaN,NaN,NaN,68000,68000,2.07590586,12.25300847,21.86128857,22.4766008,21.42076945,24.48274154,585000000,NaN,NaN,68.86000061,NaN,NaN,NaN,NaN,NaN
1991 [YR1991],-3782555746,-161751067.2,956062277.3,53635948088,806995923.3,546802132.5,NaN,19339711736,NaN,NaN,NaN,NaN,NaN,2.52589E+11,3.14397E+11,11.25676021,-0.3978177,-0.894008385,8.21719E+11,7.91621E+11,7.37002E+11,7.76566E+11,2.86357E+11,91126000000,4.83214E+11,4.14485E+11,3.97616E+11,66571000000,1.14958E+11,2.53411E+11,20.70851312,21.58707914,16.06113611,32.25496701,56426954350,86934327500,3.25316E+11,3.12076E+11,52249430971,52681108233,1.98894E+11,0.375,NaN,NaN,NaN,17784.51196,17784.51196,2.94877E+11,1.70384E+11,NaN,5.96698,NaN,14.06530952,NaN,97.38874,1605720,14327,18747862,NaN,2522945,14761055,80.35084581,100,3.609030075,NaN,17208000,7682300,NaN,NaN,2.524927147,NaN,NaN,6.229833483,2.9331E+11,-13285010445,968,45671250000,61.6805411,3.040776627,11.05169492,10.06969316,53.41122936,NaN,NaN,NaN,NaN,7.1,1815,17284000,NaN,NaN,21810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.94370376,21.59181314,23.53870061,41648000000,5.219888575,5.960528109,1.227441022,NaN,31.33644,NaN,NaN,68000,68000,2.168042858,11.94301362,23.21290276,22.37403042,21.23162313,24.25516002,561000000,NaN,7.519999981,66.69000244,NaN,9.579999924,NaN,NaN,NaN
1992 [YR1992],-1106562011,-179815256.3,-595971586.9,54572911594,843695450.8,326076144.3,NaN,13852416773,NaN,NaN,NaN,NaN,NaN,2.52611E+11,3.23677E+11,9.454650707,0.412184701,0.567459476,8.25106E+11,7.96113E+11,7.4274E+11,7.73247E+11,2.84905E+11,88422000000,4.95658E+11,4.22447E+11,4.05897E+11,70511000000,1.13842E+11,2.61013E+11,18.20891066,18.9513588,16.69108788,33.10971554,58401239915,95153664510,3.24884E+11,3.12156E+11,54226716911,53341536568,2.00733E+11,0.366,NaN,NaN,NaN,18175.24943,18175.24943,3.05519E+11,1.80289E+11,NaN,6.09515,NaN,13.20401955,NaN,97.15609,1623012,16422,25261706,NaN,2574389,14920611,81.13821751,100,3.664944902,NaN,16226000,7682300,NaN,NaN,2.383387595,NaN,NaN,8.621330523,3.15755E+11,-20627007258,1038,42055310000,62.30489074,1.502560008,7.124152542,8.946349062,56.27152211,NaN,NaN,NaN,NaN,6.7,1717,17495000,664090282.7,NaN,23460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.81787942,21.17058509,21.27506524,43807000000,5.043264211,5.85642639,1.378441402,NaN,NaN,NaN,NaN,68000,68000,2.16874608,14.17313888,24.48472826,20.68070077,20.27928369,22.74912593,595000000,NaN,7.309999943,66.48000336,NaN,10.72999954,NaN,NaN,NaN
1993 [YR1993],-2767984260,-187813107.4,-1312259379,55290810030,798613711.7,289726352.4,NaN,14188550691,NaN,NaN,NaN,NaN,NaN,2.45945E+11,3.33249E+11,7.410633731,4.029906461,5.201422406,8.58357E+11,8.37523E+11,7.6914E+11,7.99251E+11,2.9E+11,90311000000,5.10089E+11,4.43397E+11,4.31289E+11,77916000000,1.19287E+11,2.76893E+11,20.19822835,20.76527306,17.57251402,35.4659594,62252296352,1.02205E+11,3.11549E+11,3.03042E+11,54747048904,55746908375,1.94557E+11,0.347,NaN,NaN,NaN,19117.59946,19117.59946,3.28528E+11,1.87702E+11,NaN,6.46561,NaN,15.01692009,NaN,96.73898,1633797,18359,26805757,NaN,2622313,15044687,80.43568821,100,3.713931683,NaN,17111000,7682300,NaN,NaN,2.13330079,NaN,NaN,8.785341655,3.33605E+11,-25080219751,1070,66719950000,63.3975026,0.893296509,5.764618644,8.447905315,56.68293583,NaN,NaN,NaN,NaN,6.3,1625,17667000,613282386.7,NaN,26126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.8300726,20.42479864,20.03110921,45577000000,4.987079233,6.131008574,1.190497077,NaN,11.99313,NaN,NaN,68000,68000,2.178029886,17.90742833,25.01573082,20.01795231,20.1495438,22.04886366,616000000,NaN,7.309999943,65.72000122,NaN,10.86999989,NaN,NaN,NaN
1994 [YR1994],-2630684042,-216149475.8,-4713416475,62036906626,969759324.1,192923939.6,NaN,14313163753,NaN,NaN,NaN,NaN,NaN,2.56721E+11,3.36136E+11,9.488776249,3.983890153,4.440817167,8.92553E+11,8.74716E+11,7.90372E+11,8.25413E+11,3.00328E+11,94340000000,5.35225E+11,4.6576E+11,4.5521E+11,83861000000,1.25101E+11,2.90687E+11,21.74443309,22.2483846,18.00519581,36.52589316,66922166638,1.11903E+11,3.22214E+11,3.14915E+11,58015219647,59676236596,2.01098E+11,0.342,NaN,NaN,NaN,20050.27639,20050.27639,3.49889E+11,1.96231E+11,NaN,6.62561,NaN,14.29701996,NaN,96.43436,1639577,19129,15410973,NaN,2673251,15181749,81.12030341,100,3.939313893,NaN,17843000,7682300,NaN,NaN,2.097113663,NaN,NaN,8.157179605,3.61258E+11,-16062920104,1144,99588430000,64.64620187,1.01907253,5.75,7.987033802,59.33551142,NaN,NaN,NaN,NaN,6,1542,17855000,646191066.9,NaN,30051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.11451671,17.32911323,17.77984485,53425000000,4.999334156,4.792856773,1.349652042,NaN,NaN,NaN,NaN,65000,65000,2.116598589,20.2256527,25.13826864,20.04444349,21.38702116,22.25631226,727000000,NaN,7.510000229,68.13999939,NaN,9.720000267,NaN,NaN,NaN
1995 [YR1995],-9222498129,-299845268.9,-5240428241,70182584497,1001161631,181168116.2,NaN,14951886130,NaN,NaN,NaN,NaN,NaN,2.89945E+11,3.47888E+11,4.413243036,3.837755293,2.715924353,9.26807E+11,8.98472E+11,8.36803E+11,8.59577E+11,3.10456E+11,96343000000,5.66483E+11,4.94567E+11,4.77491E+11,88611000000,1.31111E+11,3.08251E+11,20.67586338,21.41527217,17.91688487,37.80155166,77859290748,1.16842E+11,3.67216E+11,3.54537E+11,65793733294,73019750520,2.28877E+11,0.343,NaN,NaN,NaN,20876.65666,20876.65666,3.64256E+11,2.07791E+11,NaN,5.99679,NaN,14.77005959,NaN,94.99609,1833681,22395,27389413,NaN,2729233,15342767,80.16145366,100,4.070139662,NaN,16837000,7682300,NaN,NaN,2.126656627,NaN,NaN,7.919192838,3.98075E+11,-24471517443,1129,98197350000,67.63787721,2.260439603,7.148516949,8.057427124,60.63941628,NaN,NaN,NaN,NaN,5.8,1473,18072000,644291536.8,1784,32382,9452,32.6,NaN,NaN,NaN,NaN,NaN,74.24918294,17.60937145,20.26493725,61283000000,4.956547933,5.020014376,1.327100078,NaN,NaN,NaN,83.15479471,57100,57100,2.021312568,21.73638759,25.45155661,21.21431474,21.57676349,23.09778048,777000000,NaN,7.539999962,69.55999756,NaN,8.470000267,NaN,NaN,NaN
1996 [YR1996],441654791.4,-259073486.4,-533267382.7,79842872962,1146884408,394525037.8,NaN,17402141302,NaN,NaN,NaN,NaN,NaN,3.17043E+11,3.74286E+11,9.959652134,3.878585293,3.761358194,9.62754E+11,9.32267E+11,8.64341E+11,8.92006E+11,3.21891E+11,98585000000,5.84762E+11,5.27599E+11,5.08905E+11,99923000000,1.37463E+11,3.29102E+11,20.9526523,21.72232224,18.93919435,38.33233194,81508352465,1.28479E+11,4.00303E+11,3.86119E+11,75814112291,77631259484,2.49698E+11,0.274,NaN,NaN,NaN,21958.25505,21958.25505,3.87831E+11,2.21226E+11,NaN,5.86716,NaN,14.24612045,NaN,95.40056,1848169,25323,35645886,NaN,2789315,15521685,82.16781836,100,4.071183233,NaN,19193000,7682300,NaN,NaN,2.216987512,NaN,NaN,9.255749128,4.40869E+11,-30193115589,1135,1.44964E+11,69.40686785,2.69582843,6.680720339,6.848708798,62.89606696,NaN,NaN,NaN,NaN,5.6,1416,18311000,706527972.5,1797,24926,9442,NaN,NaN,NaN,NaN,NaN,NaN,70.95094179,17.74435948,18.80154443,65427000000,4.852901731,6.249738983,1.156235748,9.68,12.43509,97.4,94.41071294,58800,58800,1.930440067,21.86774425,24.62703682,21.92915453,21.48978352,23.70967345,654000000,NaN,7.360000134,69.48000336,NaN,8.510000229,NaN,NaN,NaN
1997 [YR1997],-2007441432,-216098612.7,1646368836,84393594743,1196946821,178295410.1,NaN,17588261224,NaN,NaN,NaN,NaN,NaN,3.44504E+11,4.05484E+11,10.88357786,3.966537662,4.119835365,1.00094E+12,9.70675E+11,8.96979E+11,9.25868E+11,3.25608E+11,1.00187E+11,6.12451E+11,5.55291E+11,5.36605E+11,1.06476E+11,1.40447E+11,3.51693E+11,21.86742192,22.62890317,19.17481105,38.07481123,89572662770,1.42462E+11,4.34568E+11,4.19944E+11,83327594303,82133354203,2.75233E+11,0.27,NaN,NaN,NaN,22924.77481,22924.77481,4.10213E+11,2.31652E+11,NaN,5.88019,NaN,NaN,NaN,94.98368,1855789,26543,31238927,NaN,2844952,15672048,82.96376212,100,4.191307382,4.45695122,20904000,7682300,NaN,NaN,1.935155611,NaN,NaN,5.777850717,4.64024E+11,-35254317931,1159,1.50212E+11,69.56295525,1.23322903,5.048305085,5.861156158,64.12824602,NaN,NaN,NaN,NaN,5.4,1367,18517000,965233236.5,1760,26997,9458,NaN,NaN,NaN,NaN,NaN,NaN,70.39068816,18.54558474,18.6810631,65892000000,4.910177358,6.023385347,1.262995533,9.68,12.68009,97.4,98.49601693,58400,58400,1.867334395,20.91155808,23.86442424,22.43094161,20.51806002,24.23576107,1055000000,NaN,7.460000038,67.51999664,NaN,8.359999657,NaN,NaN,NaN
1998 [YR1998],-2932190621,-205015720.1,-6467569674,73133991015,1114256382,48843408.21,NaN,15377553385,NaN,NaN,NaN,NaN,NaN,3.17754E+11,4.06836E+11,4.579339723,4.576688759,4.789278015,1.04675E+12,1.01716E+12,9.45603E+11,9.67559E+11,3.37239E+11,1.03396E+11,6.37126E+11,5.88097E+11,5.69533E+11,1.15241E+11,1.49589E+11,3.73625E+11,21.66734567,22.37359553,19.59557692,40.07043056,98750652780,1.48986E+11,3.98899E+11,3.86307E+11,78166587533,81674014787,2.53425E+11,0.271,NaN,NaN,NaN,24171.76719,24171.76719,4.38001E+11,2.45576E+11,NaN,5.88282,NaN,NaN,10,94.91501,1869852,24570,33339400,NaN,2899644,15811356,84.00002051,100,4.352408255,NaN,21350000,7682300,NaN,NaN,1.9030443,NaN,NaN,5.772514946,5.17676E+11,-55427061687,1162,1.55534E+11,70.16129032,1.272945812,4.336864407,5.342381895,65.65562246,NaN,NaN,NaN,NaN,5.3,1326,18711000,1077822728,1862,30171,9496,NaN,NaN,NaN,NaN,NaN,NaN,73.89494452,17.91970504,20.06625472,64630000000,4.737756382,4.466609419,1.307350459,9.68,12.73222,97.4,87.50986372,58400,58400,1.871121813,16.91030561,21.36858375,22.27200615,20.24275536,24.15179809,905000000,NaN,7.559999943,67.61000061,NaN,7.679999828,NaN,NaN,NaN
1999 [YR1999],-1898249310,-237735132,-10082425327,74820158382,1267126378,169506490.1,NaN,21955814712,NaN,NaN,NaN,NaN,NaN,3.09515E+11,4.05525E+11,1.915453778,5.073599095,5.131092951,1.09986E+12,1.06935E+12,9.9946E+11,1.01303E+12,3.43874E+11,1.0611E+11,6.70401E+11,6.20141E+11,6.0075E+11,1.13758E+11,1.53158E+11,3.98597E+11,20.68424737,21.35189321,18.34389276,39.13464841,1.038E+11,1.51839E+11,3.88608E+11,3.76457E+11,71285875423,80794585788,2.49566E+11,0.257,NaN,NaN,NaN,25264.36436,25264.36436,4.63202E+11,2.62993E+11,NaN,5.95951,NaN,NaN,10,94.54912,1885341,29189,35368800,NaN,2958134,15967866,82.74884961,100,4.503175056,NaN,22994000,7682300,NaN,NaN,1.977229298,NaN,NaN,3.685306944,5.66394E+11,-51776366693,1217,1.98808E+11,71.20187305,0.357046786,4.059110169,6.187527512,69.5504862,NaN,NaN,NaN,NaN,5.2,1292,18926000,1211306995,1858,36733,9501,NaN,NaN,NaN,NaN,NaN,NaN,73.20404153,18.25379814,20.91029038,69158000000,4.804384458,5.84736369,1.120294512,9.68,12.60721,97.4,87.80201784,56200,56200,1.889235741,31.1495289,24.5677999,22.47521128,19.29250568,25.15992331,0,NaN,7.320000172,67.97000122,NaN,6.869999886,NaN,NaN,NaN
2000 [YR2000],-10797958705,-316037392.4,-4278715480,83989348863,1160197303,-78017343.65,NaN,18821546024,NaN,NaN,NaN,NaN,NaN,3.26625E+11,4.04482E+11,9.891989901,3.933136945,4.142042677,1.14312E+12,1.11365E+12,1.04264E+12,1.05291E+12,3.52019E+11,1.07517E+11,6.98264E+11,6.61159E+11,6.42067E+11,1.28494E+11,1.62899E+11,4.25269E+11,21.24190595,21.87353858,19.43465944,41.02901118,1.16306E+11,1.66859E+11,4.15223E+11,4.03232E+11,80697104817,89664636061,2.6689E+11,0.267,NaN,NaN,NaN,26321.44645,26321.44645,4.89577E+11,2.7735E+11,NaN,6.05467,NaN,13.36015987,10,94.48531,1905951,31746,34446938,NaN,3019470,16133530,83.02757977,100,4.663561933,NaN,23473000,7682300,36745.70313,7641564.5,3.231431062,NaN,NaN,2.258380654,6.17263E+11,-72094290437,1333,2.13223E+11,74.37565036,2.579702071,4.906991525,5.007778821,67.67535873,1548.139771,7.61383343,1638.814941,0,5.1,1262,19153000,1212114151,1928,42890,9499,NaN,NaN,NaN,NaN,NaN,NaN,72.76892791,20.89465252,19.6274302,71529000000,4.554207287,8.276447359,1.132860681,9.68,6.734685,97.4,100,51600,51600,1.829841913,29.5904616,24.0839193,23.07689981,17.90589154,25.94277625,0,NaN,7.550000191,68.44999695,NaN,6.28000021,NaN,NaN,NaN
2001 [YR2001],2663165109,-211754652,2098010276,81575692195,1001186254,251573803,NaN,18663980677,NaN,NaN,NaN,NaN,NaN,2.99601E+11,3.90486E+11,8.641849366,1.930857592,1.988260615,1.16519E+12,1.13579E+12,1.04653E+12,1.06964E+12,3.64439E+11,1.09798E+11,7.23516E+11,7.05066E+11,6.85275E+11,1.56706E+11,1.6699E+11,4.52257E+11,20.82553727,21.42698663,22.22572071,44.36520836,1.15172E+11,1.81279E+11,3.78376E+11,3.67755E+11,84096812279,83770526994,2.42544E+11,0.252,NaN,NaN,NaN,27373.45972,27373.45972,5.16485E+11,2.94566E+11,NaN,6.10715,NaN,NaN,10,93.95538,1914395,35403,34718061,NaN,3086667,16326333,83.28896618,100,5.025444158,NaN,24200000,7682300,NaN,NaN,3.471162582,NaN,1.196880766,-0.212044121,6.50577E+11,-90804001427,1334,2.4057E+11,77.65348595,4.620834583,3.7375,2.122743613,70.39762014,1619.793457,7.69622898,1564.166504,0,5,1243,19413000,824442592.4,2187,37841,9508,33.5,NaN,NaN,NaN,NaN,NaN,72.49409323,20.76326344,19.3343557,63888000000,4.94222006,8.720346846,1.237035536,9.68,6.601477,97.38,99.24315489,51700,51700,1.870093879,0.027812999,26.26491704,24.94021836,24.27576129,27.1431327,0,NaN,7.800000191,69.05999756,NaN,6.739999771,NaN,NaN,NaN
2002 [YR2002],-7681971735,-225117840.1,-4719220381,84497680538,1184791216,311728560.1,NaN,21567012300,NaN,NaN,NaN,NaN,NaN,3.13764E+11,3.92786E+11,-0.54828635,4.001404062,4.084718818,1.21182E+12,1.18218E+12,1.09014E+12,1.11898E+12,3.71479E+11,1.12814E+11,7.51132E+11,7.54253E+11,7.3375E+11,1.56693E+11,1.78243E+11,4.82479E+11,21.84569045,22.45611934,20.7745942,41.55727587,1.16726E+11,1.80285E+11,3.94649E+11,3.83921E+11,81986709920,82018627041,2.52286E+11,0.256,NaN,NaN,NaN,28718.24108,28718.24108,5.49013E+11,3.07173E+11,NaN,6.3275,NaN,NaN,10,94.02894,1933765,38566,38590113,NaN,3100598,16550802,77.10860329,100,5.156210448,4.219773035,23735000,7682300,NaN,NaN,3.11354299,NaN,1.030818135,0.17014133,7.48055E+11,-84302771674,1355,2.90946E+11,79.96878252,2.860367419,3.7,3.404744382,70.43690072,1753.997803,7.89332151,1770.466187,0,5,1237,19651400,1023371440,2364,39595,9514,NaN,NaN,NaN,NaN,NaN,NaN,72.28993463,20.68858789,18.24675669,72690000000,4.869176608,7.366343337,1.183209679,10.02,5.785718,97.11,101.8202485,50900,50900,1.873964621,0.025985976,26.43370328,23.6166114,25.43344668,26.0506753,0,NaN,7.630000114,68.22000122,NaN,6.369999886,NaN,NaN,NaN
2003 [YR2003],9612586773,-154941381.2,-14416671533,94088600035,1502670172,207793945.5,NaN,33258076239,NaN,NaN,NaN,NaN,NaN,3.7208E+11,4.20107E+11,0.498353872,2.985934322,2.883384965,1.248E+12,1.21627E+12,1.14922E+12,1.15695E+12,3.79604E+11,1.17163E+11,7.73821E+11,8.0096E+11,7.78381E+11,1.52944E+11,1.92736E+11,5.14896E+11,21.13598459,21.74908974,19.0950859,40.29614463,1.3213E+11,1.81184E+11,4.66488E+11,4.53338E+11,89076295865,98900407688,2.99688E+11,0.247,NaN,NaN,NaN,29734.72088,29734.72088,5.74907E+11,3.21299E+11,NaN,6.42333,NaN,NaN,10,95.01722,1931817,38793,17553202,NaN,3115023,16780377,77.48905189,100,5.339553957,NaN,23240000,7682300,NaN,NaN,2.94637291,NaN,0.849434517,-1.193543286,8.31219E+11,-1.06073E+11,1405,4.2167E+11,82.15400624,3.113580689,3.508333333,3.393267199,74.79537663,1827.319092,7.90449524,2249.290771,0,4.9,1243,19895400,1203524652,2418,44202,9474,33.5,NaN,NaN,3,2,NaN,71.47838692,19.78914032,18.56578798,89084000000,5.134400547,7.901507494,1.230997897,10.02,5.924733,97.11,110.1871916,53600,53600,1.846289689,0.025182281,25.77357171,24.36513684,25.82070914,26.65476428,0,NaN,7.46999979,69.01000214,NaN,5.929999828,NaN,NaN,NaN
2004 [YR2004],-33123390587,-169876142.9,-19188702455,1.14902E+11,1743966466,-84422341.48,NaN,36925537509,NaN,NaN,NaN,NaN,NaN,4.85658E+11,5.12803E+11,1.289539899,4.055451968,3.972023827,1.29861E+12,1.26458E+12,1.22457E+12,1.21801E+12,3.79289E+11,1.18654E+11,8.02689E+11,8.61039E+11,8.36462E+11,1.48127E+11,2.06213E+11,5.53333E+11,21.5897676,22.22412005,17.2032858,37.12073437,1.49967E+11,1.8352E+11,6.1249E+11,5.95008E+11,1.05368E+11,1.21992E+11,3.93344E+11,0.245,NaN,NaN,NaN,31308.21052,31308.21052,6.12166E+11,3.46115E+11,NaN,6.60769,NaN,NaN,10,95.375,1934549,44142,42384122,NaN,3127194,17000206,77.65639994,100,5.592661196,NaN,25743000,7682300,NaN,NaN,3.883173717,NaN,0.728924298,-0.951204746,9.30903E+11,-1.37967E+11,1514,5.44922E+11,84.07908429,3.31114028,3.85,3.619028606,77.5209825,1973.506104,8.10948753,2767.136963,0,4.8,1256,20127400,1314051734,2559,53280,9526,33.1,NaN,NaN,3,2.1,NaN,68.03403945,20.2580998,19.81568537,1.09384E+11,4.804231478,9.284299371,1.049354087,10.03,6.246978,97.11,135.531495,52000,52000,1.827410769,0.022972246,25.69639703,24.34419347,25.3209955,26.64072127,0,NaN,7.429999828,69.06999969,NaN,5.400000095,NaN,NaN,NaN
2005 [YR2005],-7620252751,-121156802.5,-14812982447,1.37449E+11,1972287332,-431617764,NaN,43257063109,NaN,NaN,NaN,NaN,NaN,5.37014E+11,6.18103E+11,3.459247579,3.204269793,2.309020125,1.34022E+12,1.29378E+12,1.28429E+12,1.27322E+12,3.83601E+11,1.17486E+11,8.32744E+11,9.22371E+11,8.88103E+11,1.68472E+11,2.27087E+11,5.93713E+11,21.04054248,21.85240474,18.26510157,39.27118264,1.68712E+11,1.89868E+11,6.93408E+11,6.67646E+11,1.26652E+11,1.45658E+11,4.46007E+11,0.248,NaN,NaN,NaN,32575.06925,32575.06925,6.3968E+11,3.62994E+11,NaN,6.61007,NaN,13.58512974,10,95.675,1934941,42787,34357112,NaN,3144470,17250330,79.52808664,100,5.854521732,NaN,26402000,7682300,NaN,NaN,5.386166868,NaN,0.755812335,-1.651792744,1.04523E+12,-1.77536E+11,1643,6.1267E+11,86.34235172,3.797083703,3.891666667,3.334630904,78.51806866,2041.543335,7.99008226,3013.087646,0,4.8,1268,20394800,1249805389,2555,55906,9528,NaN,NaN,NaN,3,1.9,26.3,66.02999737,25.59544201,23.00638254,1.25281E+11,4.74464613,11.14979896,1.095340117,10.03,5.971115,97.11,166.1132042,53000,53000,1.80249268,0.022507212,25.63957453,24.83696907,24.17979737,27.08649773,0,NaN,7.460000038,69.56999969,NaN,5.03000021,NaN,NaN,NaN
