,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1990 [YR1990],NaN,NaN,NaN,NaN,NaN,NaN,NaN,17227717542,NaN,NaN,NaN,NaN,NaN,1.41372E+11,1.58408E+11,8.572220451,4.345641399,4.510730793,2.16878E+11,2.18571E+11,2.25591E+11,2.21191E+11,58146057000,32796289000,1.28918E+11,1.37549E+11,1.38174E+11,49101328000,40660582000,77176735000,NaN,NaN,35.69741439,71.48836947,84151935317,78129875409,1.66463E+11,1.6722E+11,59423124773,59578835774,93400381217,0.106,NaN,NaN,NaN,19425.40464,19425.40464,1.49823E+11,81749975288,NaN,NaN,NaN,11.51311016,NaN,NaN,367006,3126,5289752,NaN,2843876,4833974,14.21210646,100,5.9952892,NaN,1426000,82580,NaN,NaN,0.25809849,NaN,NaN,NaN,NaN,NaN,99,57671350000,65.71769018,2.999680609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,710,7677850,NaN,2025,17154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.96348109,1.009228717,3.21864014,49146000000,5.207995531,6.291038688,3.781243083,NaN,11.52495,NaN,NaN,43000,43000,1.195660267,NaN,35.59127017,17.98108333,25.53116993,33.02880861,16691496552,NaN,NaN,60.13999939,NaN,NaN,NaN,NaN,NaN
1991 [YR1991],NaN,NaN,NaN,NaN,NaN,NaN,NaN,17414573770,NaN,NaN,NaN,NaN,NaN,1.46667E+11,1.69121E+11,2.937295936,3.441627777,2.937978968,2.24342E+11,2.24992E+11,2.33385E+11,2.28698E+11,60542681000,33679679000,1.32989E+11,1.47464E+11,1.47354E+11,51008642000,43509739000,83242601000,NaN,NaN,34.59048817,70.04840559,88455772474,80424781064,1.73794E+11,1.73664E+11,60116254567,61623796111,98105599293,0.181,NaN,NaN,NaN,20567.11866,20567.11866,1.59376E+11,87013445443,NaN,NaN,NaN,11.75020981,NaN,NaN,370210,3135,5044859,NaN,2893427,4861464,15.51583269,100,6.022277105,NaN,1445000,82580,NaN,NaN,0.163201005,NaN,NaN,NaN,NaN,NaN,103,7685860000,67.91097133,3.641871531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6,682,7754891,NaN,2076,15968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.74284671,0.929813141,3.00742237,50815000000,5.185139281,5.971432733,3.453252271,NaN,6.321393,NaN,NaN,44000,44000,1.154217118,NaN,36.04260989,18.16717856,24.83429596,33.31782879,17985799728,NaN,4.840000153,60.49000168,NaN,3.420000076,NaN,NaN,NaN
1992 [YR1992],NaN,NaN,NaN,NaN,NaN,NaN,NaN,19025543787,NaN,NaN,NaN,NaN,NaN,1.64676E+11,1.92283E+11,1.319385745,2.093524617,1.889688257,2.29039E+11,2.29244E+11,2.38736E+11,2.3301E+11,61120164000,33507337000,1.36894E+11,1.55789E+11,1.56175E+11,51652390000,45203691000,89343289000,NaN,NaN,33.15526772,67.63016766,90327594147,81485894161,1.95078E+11,1.95561E+11,64678675182,67252988981,1.11875E+11,0.111,NaN,NaN,NaN,21241.15934,21241.15934,1.66958E+11,92441072966,NaN,NaN,NaN,11.75971031,NaN,NaN,378676,3140,4322590,NaN,2946774,4893935,10.19443721,100,6.544617698,6.657818182,1436000,82580,NaN,NaN,0.122787473,NaN,NaN,NaN,NaN,NaN,112,4757560000,70.64156663,3.479093295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2,646,7840709,NaN,2117,15796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.6138226,1.056991326,2.833391292,54112000000,5.115139753,5.12355841,3.468753541,NaN,6.29284,NaN,NaN,44000,44000,1.099214072,NaN,36.69714892,18.9204805,24.55297571,34.79717069,19861485578,NaN,4.840000153,61.65000153,NaN,3.589999914,NaN,NaN,NaN
1993 [YR1993],NaN,NaN,NaN,NaN,NaN,NaN,NaN,21878103248,NaN,NaN,NaN,NaN,NaN,1.60127E+11,1.96613E+11,-2.373160958,0.526809204,0.599081519,2.30245E+11,2.30617E+11,2.38956E+11,2.3385E+11,61015036000,32790266000,1.38156E+11,1.60928E+11,1.61374E+11,50634215000,45548683000,93974464000,NaN,NaN,31.46389809,63.26505078,85369086126,79552102734,1.9038E+11,1.90907E+11,59900881344,60542945700,1.11173E+11,0.114,NaN,NaN,NaN,21679.4508,21679.4508,1.71865E+11,94843942697,NaN,NaN,NaN,11.0731802,NaN,NaN,382663,3140,4206456,NaN,2992756,4912877,7.280372194,100,6.65874828,NaN,1419000,82580,NaN,NaN,0.12051076,NaN,NaN,NaN,NaN,NaN,111,6586150000,73.20711687,2.757084639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7,603,7905633,NaN,2190,16235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.11743196,1.12030983,2.663191132,49126000000,5.421172539,5.039150343,3.235082202,NaN,5.085296,NaN,NaN,45000,45000,1.115584541,NaN,38.75647183,18.93545577,23.96858344,35.08327069,21246629797,NaN,4.840000153,58.20000076,NaN,4.25,NaN,NaN,NaN
1994 [YR1994],NaN,NaN,NaN,NaN,NaN,NaN,NaN,23852061060,NaN,NaN,NaN,NaN,NaN,1.71049E+11,2.07435E+11,5.68808865,2.402119074,2.194222021,2.35776E+11,2.35678E+11,2.46547E+11,2.398E+11,63797854000,34006459000,1.40048E+11,1.68955E+11,1.69216E+11,54333324000,48005748000,98288996000,NaN,NaN,32.15853394,65.9870934,94189018932,84077096860,2.03535E+11,2.0385E+11,65453950126,68853040598,1.18406E+11,0.165,NaN,NaN,NaN,22587.18592,22587.18592,1.79532E+11,98801054013,NaN,NaN,NaN,NaN,NaN,NaN,381628,3103,4435935,NaN,3026042,4910076,7.499376331,100,6.983223035,NaN,1423000,82580,NaN,NaN,0.120200867,NaN,NaN,NaN,NaN,NaN,111,8772950000,75.36921872,2.524942619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2,553,7936118,NaN,1989,17664,NaN,31.3,NaN,NaN,NaN,NaN,NaN,90.33423403,1.298785347,2.834308388,55233000000,5.463121878,4.406580876,3.873247186,NaN,5.157619,NaN,NaN,45000,45000,1.094453076,NaN,38.67491633,18.34557306,25.24039343,35.03083541,23058363553,NaN,4.840000153,59.22000122,NaN,3.539999962,NaN,NaN,NaN
1995 [YR1995],NaN,NaN,NaN,NaN,NaN,NaN,NaN,23368742795,NaN,NaN,NaN,NaN,NaN,2.01836E+11,2.24071E+11,7.205393676,2.667983531,2.303458861,2.42067E+11,2.41106E+11,2.52933E+11,2.46649E+11,65948190000,35991560000,1.44634E+11,1.76609E+11,1.75929E+11,59222460000,50954330000,1.04054E+11,NaN,NaN,33.53314035,68.2566011,99750769945,90135182680,2.41038E+11,2.40111E+11,80827705746,83696833629,1.42015E+11,0.268,NaN,NaN,NaN,23639.81746,23639.81746,1.87173E+11,1.01741E+11,NaN,NaN,NaN,10.50611973,NaN,NaN,381363,2918,4451882,NaN,3052457,4895821,9.37511327,100,7.007289684,NaN,1414000,82580,NaN,NaN,0.113192598,NaN,NaN,NaN,NaN,NaN,109,13000810000,77.06002666,1.813918193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7,505,7948278,NaN,1728,19793,5672,31.1,NaN,NaN,NaN,NaN,NaN,90.62271944,1.002068155,3.314895047,66237000000,5.68360665,4.422616791,3.886630037,4.09,7.162161,100,85.48524363,55800,55800,1.073232052,NaN,48.71840155,24.60010617,27.06049847,42.8237559,26786910000,NaN,4.840000153,58.86999893,NaN,4.349999905,NaN,NaN,NaN
1996 [YR1996],NaN,NaN,NaN,NaN,NaN,NaN,NaN,26833509076,NaN,NaN,NaN,NaN,NaN,1.99252E+11,2.39521E+11,4.638487732,2.349533852,2.697814273,2.47754E+11,2.47611E+11,2.58049E+11,2.51376E+11,67069410000,36321570000,1.47587E+11,1.82541E+11,1.82438E+11,62518930000,52484170000,1.07117E+11,NaN,NaN,34.24927611,70.08367112,1.03911E+11,94316092071,2.37251E+11,2.37117E+11,81256732519,85017442163,1.39221E+11,0.229,NaN,NaN,NaN,24500.22718,24500.22718,1.94888E+11,1.06964E+11,NaN,NaN,NaN,9.740949631,NaN,NaN,382005,2949,4494852,NaN,3078548,4880469,11.6007765,100,6.842834561,NaN,1410000,82580,NaN,NaN,0.137194195,NaN,NaN,NaN,NaN,NaN,106,10338400000,78.49409355,0.986205502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,462,7959017,NaN,1909,17198,5672,NaN,NaN,NaN,NaN,NaN,NaN,90.00540153,1.228883465,3.204177212,68505000000,6.07173482,5.342550377,3.356610227,6.16,9.906788,100,86.0748893,55800,55800,1.049682977,NaN,48.73865514,25.94003601,27.44969109,43.95494313,27795320000,NaN,4.900000095,56.38000107,NaN,5.28000021,NaN,NaN,NaN
1997 [YR1997],NaN,NaN,NaN,NaN,NaN,NaN,NaN,22021086580,NaN,NaN,NaN,NaN,NaN,1.77611E+11,2.35529E+11,11.02782101,2.09359939,1.66735041,2.52941E+11,2.5174E+11,2.61168E+11,2.56021E+11,68168620000,37325450000,1.51052E+11,1.88724E+11,1.8785E+11,69880790000,54119150000,1.10388E+11,NaN,NaN,37.02808274,74.86769022,1.11466E+11,1.04717E+11,2.1279E+11,2.11806E+11,78792186267,80519032585,1.24464E+11,0.243,NaN,NaN,NaN,25417.84917,25417.84917,2.01593E+11,1.09288E+11,NaN,NaN,NaN,NaN,NaN,NaN,381927,3018,5010607,NaN,3103950,4864091,12.31390859,100,7.159142436,6.621818182,1406000,82580,NaN,NaN,0.123055727,NaN,NaN,NaN,NaN,NaN,101,12071580000,79.51921312,1.266995537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,428,7968041,NaN,1910,17589,5672,30.2,NaN,NaN,NaN,NaN,NaN,89.82091133,1.23907158,2.630555691,65739000000,6.483174023,4.448541739,3.380070132,6.09,8.83796,100,88.52065755,45500,45500,1.046433982,NaN,47.52280264,26.79771217,27.85810712,44.17179904,28599830000,NaN,4.909999847,55.45000076,NaN,5.150000095,NaN,NaN,NaN
1998 [YR1998],NaN,NaN,NaN,NaN,NaN,NaN,NaN,25207674037,NaN,NaN,NaN,NaN,NaN,1.81825E+11,2.23132E+11,7.851484706,3.581425815,3.426626569,2.62E+11,2.60366E+11,2.68768E+11,2.64971E+11,70111480000,38382180000,1.57641E+11,1.96347E+11,1.95153E+11,75300930000,55979720000,1.15575E+11,NaN,NaN,38.35102119,76.92714939,1.17884E+11,1.12939E+11,2.1826E+11,2.16933E+11,83704902179,84196220542,1.28474E+11,0.219,NaN,NaN,NaN,26673.94471,26673.94471,2.11479E+11,1.14326E+11,106.17225,NaN,NaN,11.29195023,9,NaN,385309,2909,4772665,NaN,3129454,4847335,9.179037739,100,7.395848706,NaN,1404000,82580,NaN,NaN,0.084712849,NaN,NaN,NaN,NaN,NaN,96,18056390000,80.2527507,0.441905227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8,402,7976789,NaN,1957,18322,5739,NaN,NaN,NaN,NaN,NaN,NaN,91.81084497,1.027700634,2.517964576,69504000000,6.344442702,3.454556301,3.142581402,6.07,6.800004,100,94.78249182,45500,45500,1.018072863,NaN,47.25099659,26.88984546,27.84201555,44.12740816,29539960000,NaN,5.139999866,55.5,NaN,5.519999981,NaN,NaN,NaN
1999 [YR1999],NaN,NaN,NaN,NaN,NaN,NaN,NaN,18923059531,NaN,NaN,NaN,NaN,NaN,1.78647E+11,2.16445E+11,6.433959554,3.556331247,2.517463976,2.71318E+11,2.6692E+11,2.764E+11,2.73982E+11,72227370000,40078540000,1.62849E+11,2.03851E+11,2.00621E+11,80229550000,57951850000,1.19724E+11,NaN,NaN,39.35703789,78.26014034,1.22674E+11,1.20205E+11,2.17186E+11,2.13745E+11,85477892606,84492009376,1.27556E+11,0.238,NaN,NaN,NaN,27606.48303,27606.48303,2.17144E+11,1.17825E+11,105.43008,12.10025,NaN,12.15056992,9,90.24,388777,3067,4809095,NaN,3157687,4834637,9.104412845,100,7.685954194,NaN,1402000,82580,NaN,NaN,0.089279049,NaN,NaN,NaN,NaN,NaN,97,11813170000,80.70938144,0.256349694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7,384,7992324,NaN,2028,18488,5740,NaN,NaN,NaN,NaN,NaN,NaN,92.86137094,1.177970074,2.225522832,71321000000,6.298899146,3.924929227,2.645988217,6.08,6.025379,100,97.89702379,40500,40500,0.980246123,NaN,47.10873523,26.6278222,28.03037088,44.35185321,30586070000,NaN,4.940000057,54.16999817,NaN,4.699999809,0,0,NaN
2000 [YR2000],NaN,NaN,NaN,NaN,NaN,NaN,NaN,17649557522,NaN,NaN,NaN,NaN,NaN,1.62985E+11,2.14597E+11,13.52458428,3.375722147,4.146305134,2.80477E+11,2.77988E+11,2.8298E+11,2.82368E+11,75208440000,42669520000,1.69209E+11,2.13606E+11,2.11746E+11,92590450000,60418170000,1.26688E+11,NaN,NaN,43.34627395,85.36049562,1.3517E+11,1.36463E+11,1.968E+11,1.95086E+11,85305371292,82683895338,1.1672E+11,0.234,NaN,NaN,NaN,29388.77747,29388.77747,2.334E+11,1.26603E+11,NaN,11.98246,NaN,11.03322029,9,91.24983,392407,2847,4494383,NaN,3187562,4824004,11.2553028,100,8.231000458,NaN,1399000,82580,NaN,NaN,0.149779613,NaN,NaN,NaN,NaN,NaN,97,9665760000,82.60190712,1.364040914,NaN,NaN,NaN,2008.247314,9.20371437,2269.126465,0,4.6,371,8011566,NaN,1961,20665,5665,28.8,NaN,NaN,NaN,NaN,NaN,92.61206261,1.2607333,2.534276169,72394000000,5.436447837,5.401980474,2.832179213,6.1,5.60611,100,100,40500,40500,0.98031858,NaN,46.26378844,26.22507988,28.00454185,43.77718785,31410440000,NaN,5,51.49000168,NaN,4.690000057,NaN,NaN,NaN
2001 [YR2001],NaN,NaN,NaN,NaN,NaN,NaN,NaN,15598207439,NaN,NaN,NaN,NaN,NaN,1.61879E+11,2.03403E+11,5.770997978,1.267168189,0.751237992,2.84031E+11,2.80076E+11,2.84149E+11,2.86277E+11,76534980000,43834420000,1.71366E+11,2.20525E+11,2.1751E+11,98392900000,62207360000,1.31185E+11,NaN,NaN,44.61755552,87.53666476,1.42189E+11,1.44338E+11,1.97338E+11,1.94639E+11,88047337808,84695659955,1.17391E+11,0.342,NaN,NaN,NaN,29715.64085,29715.64085,2.35714E+11,1.28872E+11,NaN,12.25343,NaN,10.85632038,9,90.30978,392339,2393,4837094,NaN,3222225,4820068,13.15440418,100,7.906339316,NaN,1387000,82580,NaN,NaN,0.159477077,NaN,NaN,10.52170574,2.65976E+11,61404661356,99,7313690000,84.79085701,1.947105394,NaN,NaN,NaN,2033.92749,9.26942921,2282.515869,0,4.5,360,8042293,NaN,1815,19086,5697,NaN,NaN,NaN,NaN,NaN,NaN,91.63421455,1.855734187,2.415014245,74633000000,5.787830742,5.799434049,2.823274149,6.32,6.488461,100,104.7492767,34600,34600,0.908240041,NaN,46.61558223,27.96557199,27.17599485,45.53581389,32327390000,NaN,4.889999866,50.15000153,NaN,4.010000229,NaN,NaN,NaN
2002 [YR2002],NaN,NaN,NaN,NaN,NaN,NaN,NaN,13182007409,NaN,NaN,NaN,NaN,NaN,1.76373E+11,2.01783E+11,4.286218233,1.651553922,2.476386846,2.88722E+11,2.87012E+11,2.82886E+11,2.91928E+11,75986220000,43242810000,1.75979E+11,2.26735E+11,2.25419E+11,1.02755E+11,62098420000,1.36712E+11,NaN,NaN,45.3193862,86.948168,1.42602E+11,1.50525E+11,2.13378E+11,2.12139E+11,96701496330,88826566911,1.28658E+11,0.255,NaN,NaN,NaN,31178.69333,31178.69333,2.50522E+11,1.33124E+11,99.97121,12.72058,NaN,10.53232956,9,88.3725,386484,2333,4762612,NaN,3260666,4821291,12.87681613,100,8.262207426,6.503636364,1385000,82580,NaN,NaN,0.159520174,NaN,NaN,8.765731235,2.69724E+11,77885428978,109,6507290000,86.32587638,1.145595667,NaN,NaN,NaN,2156.010742,9.3947649,2497.865967,0,4.4,350,8081957,NaN,1932,16962,5779,NaN,NaN,13.2,NaN,NaN,NaN,91.39388675,2.249066072,2.241387778,78299000000,6.15049722,6.297327939,2.690410989,6.24,8.094247,100,116.4778801,34600,34600,0.883527837,NaN,45.97290619,26.97550032,28.08668614,44.52226258,32817700000,NaN,5.21999979,51.00999832,NaN,4.849999905,NaN,NaN,NaN
2003 [YR2003],NaN,NaN,NaN,NaN,NaN,NaN,NaN,12729301827,NaN,NaN,NaN,NaN,NaN,2.16606E+11,2.27595E+11,0.531493444,0.941470921,1.282710208,2.9144E+11,2.90693E+11,2.89436E+11,2.95654E+11,77843310000,43531000000,1.77049E+11,2.31862E+11,2.3128E+11,1.03342E+11,63758420000,1.4003E+11,NaN,NaN,44.57041472,86.38738242,1.47604E+11,1.51325E+11,2.61696E+11,2.61038E+11,1.16639E+11,1.09433E+11,1.58047E+11,0.202,NaN,NaN,NaN,32111.12443,32111.12443,2.60132E+11,1.39329E+11,NaN,12.93141,NaN,10.73962021,9,87.47428,379920,2233,4269510,NaN,3299328,4822095,16.37261821,100,8.081067004,NaN,1380030,82580,NaN,NaN,0.153375385,NaN,NaN,7.940483337,2.73739E+11,88259612303,104,12035820000,87.49607261,1.307552579,NaN,NaN,NaN,2247.934326,9.5472393,3091.240234,0,4.3,338,8121423,NaN,2120,17076,5752,29.5,NaN,13,8,6.1,NaN,91.20034985,2.548905642,2.51799343,99532000000,6.131493295,7.967618927,3.153797047,6.24,8.349668,100,143.8279794,34600,34600,0.913640319,NaN,46.03612849,26.64696993,28.00875644,44.08817624,33607310000,NaN,5.090000153,49.74000168,NaN,4.78000021,NaN,NaN,NaN
2004 [YR2004],NaN,NaN,NaN,NaN,NaN,NaN,NaN,12188419360,NaN,NaN,NaN,NaN,NaN,2.49782E+11,2.75818E+11,8.661071784,2.735120222,2.854414628,2.99411E+11,2.98991E+11,2.95235E+11,3.0328E+11,80304500000,44849450000,1.81848E+11,2.42348E+11,2.42014E+11,1.13582E+11,66339850000,1.4618E+11,NaN,NaN,46.86721497,90.79234569,1.59375E+11,1.64431E+11,3.00904E+11,3.0049E+11,1.41025E+11,1.32173E+11,1.815E+11,0.233,NaN,NaN,NaN,33745.84765,33745.84765,2.7539E+11,1.46012E+11,101.41202,12.92782,NaN,9.873330116,9,87.70214,372963,2267,5323714,NaN,3342824,4829142,14.7042681,100,8.420526268,NaN,1379300,82580,NaN,NaN,0.13057629,NaN,NaN,6.986227176,2.87327E+11,97625152654,100,25927690000,89.29954476,1.73971885,NaN,NaN,NaN,2369.230469,9.70939827,3594.650391,0,4.2,326,8171966,NaN,2248,16617,5766,29.8,NaN,12.6,8,6,NaN,90.53113294,3.176569957,2.603215835,1.19905E+11,5.927270181,9.164603545,3.322010651,6.09,5.721504,100,175.2588327,39000,39000,0.893480466,NaN,48.60700877,26.30867249,28.03255079,43.85254097,34964460000,NaN,4.260000229,51.22000122,NaN,5.829999924,NaN,NaN,NaN
2005 [YR2005],193338846.2,-83400739.63,10094027382,1.58979E+11,1333226508,-1819461337,NaN,11827977058,NaN,NaN,NaN,NaN,NaN,2.62118E+11,3.18542E+11,6.665106633,2.244065325,2.167702711,3.0613E+11,3.05472E+11,3.01374E+11,3.09111E+11,81937350000,46853220000,1.8651E+11,2.54075E+11,2.53537E+11,1.23531E+11,68788890000,1.53899E+11,26.05641378,26.11170801,48.6197522,94.03380568,1.68069E+11,1.7539E+11,3.15974E+11,3.15305E+11,1.53626E+11,1.43497E+11,1.91393E+11,0.522,NaN,NaN,NaN,35013.71404,35013.71404,2.87477E+11,1.5403E+11,NaN,12.88676,NaN,10.26185036,9,87.84051,362822,2420,4907057,NaN,3388796,4839033,13.1592414,100,8.570097728,NaN,1380700,82580,NaN,NaN,0.152126688,NaN,NaN,5.773884982,3.20083E+11,1.06413E+11,92,43328140000,91.35266526,2.537794158,NaN,NaN,NaN,2456.833008,9.62702942,3710.397949,0,4.1,314,8227829,2244221429,2270,15267,5782,28.7,NaN,12.6,8,5.7,21.2,89.20195157,4.603332185,2.703966847,1.27327E+11,6.085064106,12.20532938,3.546976288,6.27,4.780674,100,185.3362045,40000,40000,0.850142574,NaN,45.91237872,25.51395546,27.66515454,43.5413114,35876270000,NaN,4.619999886,54.09999847,NaN,5.630000114,NaN,NaN,NaN
2006 [YR2006],5587390966,-1139246930,13594759430,1.75094E+11,1597968244,-3443772648,NaN,12911210328,NaN,NaN,NaN,NaN,NaN,2.80925E+11,3.42843E+11,7.57617272,3.454041836,3.922313983,3.16704E+11,3.17454E+11,3.08483E+11,3.18236E+11,84930510000,50567490000,1.93813E+11,2.67824E+11,2.6845E+11,1.36166E+11,73007260000,1.62578E+11,26.7350904,26.67279152,50.84166886,98.08831121,1.77909E+11,1.88678E+11,3.35999E+11,3.36783E+11,1.70827E+11,1.58748E+11,2.03962E+11,0.469,NaN,NaN,NaN,37611.80425,37611.80425,3.11725E+11,1.6229E+11,NaN,13.10946,NaN,10.37458038,9,88.24742,355293,2503,4467510,NaN,3428840,4839801,14.0481007,100,9.221263978,NaN,1377200,82580,NaN,NaN,0.195083048,NaN,NaN,4.904331923,3.36549E+11,1.23442E+11,96,82970200000,92.66955683,1.892161069,NaN,NaN,NaN,2616.435547,9.5311327,3882.981934,0,3.9,304,8268641,2985220402,2271,14619,5818,29.6,NaN,12,8,5.6,16,89.1262428,5.268187712,3.274755445,1.37212E+11,5.865109647,13.76204427,4.610194094,6.23,6.039214,100,202.4647548,40000,40000,0.785813244,NaN,45.18809616,25.05044256,27.12215426,42.98404421,37413830000,NaN,4.809999943,54.06999969,NaN,5.239999771,NaN,NaN,NaN
2007 [YR2007],10174118816,41835200.83,18758629628,2.11277E+11,1800773476,-3692713103,NaN,18193955715,NaN,NaN,NaN,NaN,NaN,3.24528E+11,3.69207E+11,7.57180863,3.727415301,3.376876028,3.28509E+11,3.28174E+11,3.16953E+11,3.29456E+11,89294190000,54504160000,2.00029E+11,2.83978E+11,2.83692E+11,1.49261E+11,78300220000,1.71282E+11,28.18862456,28.21706938,52.56086942,100.7332541,1.87934E+11,2.02965E+11,3.88691E+11,3.883E+11,2.043E+11,1.87242E+11,2.3444E+11,0.498,NaN,NaN,NaN,39382.79706,39382.79706,3.2637E+11,1.68048E+11,NaN,13.27606,NaN,10.45228958,9,88.19702,347249,2539,4766039,NaN,3463449,4832038,12.85680286,100,9.797714542,6.404772727,1376000,82578,NaN,NaN,0.229398704,NaN,NaN,3.452028339,3.48437E+11,1.69297E+11,102,1.29135E+11,94.67914806,2.221175867,NaN,NaN,NaN,2737.483398,9.53209686,4478.768555,0,3.8,296,8295487,3568433746,2385,14142,5793,30.6,NaN,15.2,8,5.4,16,88.09048036,2.664556723,3.358473644,1.63037E+11,6.261276907,9.742863013,4.993179529,6.16,5.870751,100,242.2453141,35000,35000,0.900457173,NaN,43.97791491,25.39199432,26.7693214,43.00739596,38998740000,NaN,4.880000114,56.02000046,NaN,4.860000134,NaN,NaN,NaN
