,"Foreign direct investment, net (BoP, current US$)","Net capital account (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Exports of goods and services (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Net secondary income (BoP, current US$)","Grants, excluding technical cooperation (BoP, current US$)","Total reserves (includes gold, current US$)","External debt stocks, long-term (DOD, current US$)",Total debt service (% of GNI),"Debt service on external debt, total (TDS, current US$)","Net financial flows, bilateral (NFL, current US$)","Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Adjusted net national income (current US$),"GNI, Atlas method (current US$)",Exports of goods and services (annual % growth),GDP growth (annual %),GNI growth (annual %),GDP (constant LCU),GNI (constant LCU),Gross national expenditure (constant LCU),Gross domestic income (constant LCU),"Industry (including construction), value added (constant LCU)","Manufacturing, value added (constant LCU)","Services, value added (constant LCU)",GDP (current LCU),GNI (current LCU),Exports of goods and services (current LCU),"Industry (including construction), value added (current LCU)","Services, value added (current LCU)",Gross savings (% of GDP),Gross savings (% of GNI),Exports of goods and services (% of GDP),Trade (% of GDP),Imports of goods and services (constant 2010 US$),Exports of goods and services (constant 2010 US$),GDP (current US$),GNI (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Services, value added (current US$)","Net ODA provided, total (% of GNI)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net official aid received (current US$),"GDP per capita, PPP (current international $)","GDP per capita, PPP (current international $)","GNI, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Over-age students, primary (% of enrollment)","Persistence to grade 5, total (% of cohort)","Government expenditure on education, total (% of government expenditure)","Compulsory education, duration (years)","Adjusted net enrollment rate, primary (% of primary school age children)","Primary education, pupils",Aquaculture production (metric tons),Cereal production (metric tons),"Plant species (higher), threatened",Rural population,Urban population,Electricity production from coal sources (% of total),Access to electricity (% of population),GDP per unit of energy use (PPP $ per kg of oil equivalent),"Annual freshwater withdrawals, total (% of internal resources)",Arable land (hectares),Land area (sq. km),Urban land area (sq. km),Rural land area (sq. km),Total natural resources rents (% of GDP),"Depositors with commercial banks (per 1,000 adults)",Bank liquid reserves to bank assets ratio (%),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Net foreign assets (current LCU),"Listed domestic companies, total","Stocks traded, total value (current US$)",Consumer price index (2010 = 100),"Inflation, GDP deflator (annual %)",Deposit interest rate (%),Real interest rate (%),Broad money (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)","Mortality rate, infant (per 1,000 live births)",Number of infant deaths,"Population, total","ICT service exports (BoP, current US$)","Patent applications, residents","Trademark applications, total",Rail lines (total route-km),Gini index (World Bank estimate),Multidimensional poverty headcount ratio (% of total population),Poverty headcount ratio at national poverty lines (% of population),Start-up procedures to register a business (number),Cost of business start-up procedures (% of GNI per capita),Profit tax (% of commercial profits),Merchandise exports to high-income economies (% of total merchandise exports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports),Merchandise imports (current US$),Food imports (% of merchandise imports),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),"Bound rate, simple mean, all products (%)","Share of tariff lines with international peaks, all products (%)","Binding coverage, all products (%)",Export value index (2000 = 100),"Armed forces personnel, total","Armed forces personnel, total",Military expenditure (% of GDP),"Central government debt, total (% of GDP)",Expense (% of GDP),Tax revenue (% of GDP),Taxes on goods and services (% of revenue),"Revenue, excluding grants (% of GDP)",Social contributions (current LCU),IDA resource allocation index (1=low to 6=high),"Employers, total (% of total employment) (modeled ILO estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure
1990 [YR1990],0,0,-105647673.7,443075276.9,0,99051565.08,227300000,142103069.7,1384885023,7.218578693,132638308.4,-30672363.6,NaN,1548544328,1723155912,NaN,5.692294494,NaN,4.69511E+11,NaN,NaN,NaN,74123210700,65825639200,2.25083E+11,5132437500,5014237500,1220600100,1268018000,1145986300,16.36531406,16.75109159,23.78207431,57.20284173,NaN,NaN,1880771556,1837457400,447286489.1,628568287.6,419944409.8,NaN,NaN,27.2311067,NaN,469.1823932,469.1823932,4331583788,1749516807,106.77081,NaN,46.30725098,NaN,NaN,NaN,1144880,197,1413293,NaN,8317340,1087160,NaN,NaN,NaN,NaN,2250000,94280,1815.103394,92909.46094,8.832596748,NaN,NaN,6.231503063,874537000,-48538589,NaN,NaN,2.095405657,10.66083429,NaN,9.343112023,18.64840829,NaN,NaN,NaN,NaN,141,59061,9404500,NaN,NaN,419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.79718786,0.002635951,0.030359179,575000000,8.677899614,10.68211127,1.453167912,NaN,NaN,NaN,109.8964855,7000,7000,1.308605692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991 [YR1991],0,0,-258265890.8,514034735.7,0,116112634.6,242580000,157742197.6,1520093168,6.012201162,129684937.7,6207077.5,NaN,1856949785,2059037328,NaN,8.730231829,NaN,5.10501E+11,NaN,NaN,NaN,77041743200,67797944500,2.44733E+11,6177200100,6046800100,1437532300,1507229300,1645246100,17.35834895,17.73268391,23.27158384,52.57889412,NaN,NaN,2203545857,2157029251,512800021.4,645800021.4,586896193.8,NaN,NaN,25.47809711,NaN,516.6356151,516.6356151,4880056577,2097626952,105.80688,NaN,64.47097778,NaN,NaN,NaN,1212337,223,1679752,NaN,8459353,1141002,NaN,NaN,NaN,NaN,2350000,94280,NaN,NaN,7.159228345,NaN,NaN,5.096548516,1053298000,-31880871.65,NaN,NaN,2.35974769,10.69237006,NaN,8.408556016,19.43587678,NaN,NaN,NaN,NaN,136.4,57885,9600355,NaN,1,452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.24890713,0.002511488,0.022371609,703000000,8.159155387,10.85481953,1.521769132,NaN,NaN,NaN,123.6897253,8000,8000,1.075730104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.090000033,NaN,NaN,5.840000153,NaN,NaN,NaN
1992 [YR1992],0,0,-325370632.1,428415766.6,0,117559706.4,342030000,44227441.99,1567992172,6.138321178,108066695.4,-6792233.6,-1819000,1487593041,1956934700,NaN,-7.332978135,NaN,4.73066E+11,NaN,NaN,NaN,78912596700,69819555800,2.26787E+11,6484199900,6343700700,1504738000,1839670900,1730632100,5.05105788,5.162927848,23.20622472,65.66205801,NaN,NaN,1799517082,1760525269,417599977.8,763999972.2,480290872.3,NaN,NaN,32.83338151,NaN,485.3328304,485.3328304,4623259855,2117340780,152.61782,NaN,41.94013977,NaN,NaN,NaN,1476592,223,688786,NaN,8502541,1183432,NaN,3.2,NaN,NaN,2300000,94280,NaN,NaN,9.099420945,NaN,NaN,14.20293967,1743594000,-586014633.2,NaN,NaN,2.920219694,13.27642115,NaN,7.701142713,21.44005462,NaN,NaN,NaN,NaN,131.8,56455,9685973,NaN,2,399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.62850003,NaN,NaN,735000000,NaN,NaN,NaN,NaN,NaN,NaN,104.4442453,10000,10000,1.402486043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.070000052,NaN,NaN,5.900000095,NaN,NaN,NaN
1993 [YR1993],0,0,-252885772.5,347416990.9,0,156015122.3,206540000,61890325.78,1729548000,3.855648448,78225151.2,-2033744.6,-12020000,1750535969,2129721395,NaN,9.691840268,NaN,5.18915E+11,NaN,NaN,NaN,73038117500,62522031800,2.48767E+11,9116600300,8932601100,1470535200,2012834000,2252796500,4.595918067,4.690587609,16.13030243,48.35227338,NaN,NaN,2070636936,2028845530,334000000,667200031.8,511673594.1,NaN,NaN,24.51344811,NaN,543.6167911,543.6167911,5197469886,2574219818,149.85532,NaN,37.34032059,NaN,NaN,NaN,1589948,255,2137147,NaN,8490908,1219423,NaN,1.328174233,NaN,NaN,2300000,94280,NaN,NaN,6.982163087,NaN,NaN,13.1988895,2014392000,-400236340.7,NaN,NaN,3.585232863,28.17466666,NaN,1.034005681,21.32748981,NaN,NaN,NaN,NaN,127.2,54933,9710331,NaN,3,449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.36659522,NaN,NaN,546000000,NaN,NaN,NaN,NaN,NaN,NaN,84.36184486,10000,10000,1.262975393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.100000024,NaN,NaN,6,NaN,NaN,NaN
1994 [YR1994],-24992617.89,NaN,-281730986.6,349125298.1,104161.8377,143388728,235810000,47716452.45,1896501172,6.990977654,79599070.4,1236170.6,-3392000,875299180.4,1529853406,NaN,-10.24018173,NaN,4.65777E+11,NaN,NaN,NaN,74796718900,64375138100,2.23293E+11,10324700200,9947239900,3059500000,1995187300,4896649600,5.463028196,5.670329546,29.63282169,91.37795691,NaN,NaN,1181802596,1138597122,350201456,729705611,560488256,NaN,NaN,41.37899222,NaN,496.5608459,496.5608459,4704437815,1806274607,168.54864,NaN,NaN,NaN,NaN,NaN,1726325,225,1107716,NaN,8487814,1257876,NaN,1.797202229,NaN,NaN,2100000,94280,NaN,NaN,13.69243138,NaN,NaN,15.78552373,2714458000,-1754390886,NaN,NaN,4.827503005,26.17187901,NaN,3.826622088,25.71407352,NaN,NaN,NaN,NaN,122.8,53481,9745690,NaN,1,632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.7452554,0.020390314,0.196309511,497000000,16.69457959,7.625652921,1.025638348,NaN,86.52795,NaN,90.19023795,10000,10000,1.421880068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.939999998,NaN,NaN,6.03000021,NaN,NaN,NaN
1995 [YR1995],-5643045.579,NaN,-190558618.7,469630111.3,139036.6342,156850531.3,263400000,114971822,2079298873,8.743007511,118036352.2,103471950.3,-22843000,1024590725,1579756164,NaN,16.72881759,NaN,5.43696E+11,NaN,NaN,NaN,78452791300,67929279100,2.60647E+11,21358327800,20634000300,6486199800,3708696300,9428980000,7.504885586,7.768334018,30.36848138,78.45689867,NaN,NaN,1397457932,1350065776,424386751.9,672015402,616930455.3,NaN,NaN,32.23102329,NaN,585.8487414,585.8487414,5618215071,2327565889,267.67762,NaN,34.20074081,NaN,NaN,NaN,2588662,226,1773119,NaN,8538750,1305665,NaN,2.26802659,NaN,NaN,2300000,94280,NaN,NaN,18.31407287,NaN,NaN,6.653709098,2645921000,-76010277.05,NaN,NaN,8.850057285,77.21958346,NaN,-16.8639659,19.41931521,NaN,NaN,NaN,NaN,119.1,52330,9844415,NaN,1,618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.05460418,0.079504643,0.126760791,475000000,13.92588964,11.14564053,0.861927177,NaN,NaN,NaN,106.8578389,9500,9500,0.790559174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.049999952,NaN,NaN,6.03000021,NaN,NaN,NaN
1996 [YR1996],-15797661.13,NaN,-227013265,546279727.6,404220.758,114910920.8,200780000,225277396.2,2092229171,3.943563221,88416033.4,-10500902.2,NaN,1864542889,1717406818,NaN,7.316681511,NaN,5.83476E+11,NaN,NaN,NaN,84919266100,67523428600,2.79717E+11,34919211000,34322179500,7970572800,6115739600,14538780700,6.604087161,6.718964716,22.82575285,54.70242297,NaN,NaN,2281034131,2242034131,520663213.2,727117725.4,949719482.6,NaN,NaN,21.96844382,NaN,628.8313746,628.8313746,6220484777,2967254600,218.78134,NaN,NaN,NaN,NaN,NaN,2604130,240,1943377,NaN,8656783,1366006,NaN,2.741245747,NaN,NaN,2400000,94280,NaN,NaN,10.64067171,NaN,NaN,4.348463085,3078744000,1689467024,NaN,NaN,12.17785981,52.34560851,NaN,-4.602873197,16.62401822,NaN,NaN,NaN,NaN,116.2,51632,10022789,NaN,2,624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.23326182,0.371911249,0.062608169,624000000,NaN,NaN,NaN,73.13,72.91097,34.24,126.7318614,10800,10800,0.883468121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.139999986,NaN,NaN,6.03000021,NaN,NaN,NaN
1997 [YR1997],-14868714.36,NaN,-338797233.7,579057933.9,794688.6968,91358772.76,118430000,145904846.7,2096263585,3.244631968,85074720.6,9229999.5,NaN,2247768187,2078052046,NaN,3.792419099,NaN,6.05604E+11,NaN,NaN,NaN,84637927800,68175442600,2.90326E+11,43794767900,43116930800,9353033700,7365461000,20091897900,1.252527316,1.272218177,21.35650935,54.94191396,NaN,NaN,2663234934,2622014498,568774017.6,894458228.4,1221822764,NaN,NaN,13.12349746,NaN,648.2739131,648.2739131,6575943906,3505069129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,231,1474809,NaN,8827614,1437292,NaN,3.217458963,NaN,6.729399009,2450000,94280,NaN,NaN,8.303384985,NaN,NaN,4.302082396,3449381000,1420486139,NaN,NaN,13.29059378,20.83484034,NaN,6.136607321,13.52992214,NaN,NaN,NaN,NaN,113.6,51142,10264906,NaN,2,721,NaN,65.8,NaN,65.3,NaN,NaN,NaN,68.67150138,0.688816989,0.130536709,781000000,NaN,NaN,NaN,73.13,78.59528,34.25,141.5361981,6000,6000,0.991556075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.090000033,NaN,NaN,6.019999981,NaN,NaN,NaN
1998 [YR1998],-12104230.4,NaN,-91063089.56,571078083.7,1334741.501,123297068.8,213870000,259135384,2304766537,5.066416833,86592215.4,-6232549.7,NaN,1371655092,2149837574,NaN,3.89525363,NaN,6.29194E+11,NaN,NaN,NaN,86476688800,69224282800,3.01634E+11,54395379700,53107630500,17825454100,8996592600,22704124900,12.80597446,13.11649261,32.7701621,70.87517729,NaN,NaN,1750584265,1709141159,573669301.3,667060400.3,730677569.1,NaN,NaN,25.43265606,NaN,662.5540393,662.5540393,6865299511,3164538960,NaN,NaN,44.16812134,NaN,8,NaN,2525323,229,1904024,NaN,9034490,1517848,NaN,3.696419954,NaN,NaN,2600000,94280,NaN,NaN,12.89348317,NaN,NaN,1.142962883,3400685000,8138290038,NaN,NaN,17.24436618,19.54848477,NaN,15.15550944,18.27468078,NaN,NaN,NaN,NaN,110.3,50381,10552338,NaN,2,562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.46499193,0.116134225,0.029125873,515000000,NaN,NaN,NaN,73.13,38.52467,34.25,113.6845658,6000,6000,0.813639842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.139999986,58.61999893,NaN,6.019999981,NaN,NaN,NaN
1999 [YR1999],-58528206.28,NaN,-262050154.6,497675606.9,43685.21619,129503342.8,255000000,250151586.8,2587028719,4.251310538,73725666.8,-2648989.8,NaN,1434699967,1967718190,NaN,3.042278091,NaN,6.48336E+11,NaN,NaN,NaN,89303305400,70485908500,3.10811E+11,78297014300,76457001700,21940609000,12978196500,31264925700,4.320722007,4.424704412,28.02228054,71.31597303,NaN,NaN,1775921718,1734186815,497653766,768862087.5,709146588.3,NaN,NaN,25.7630836,NaN,673.2994728,673.2994728,7177264481,3630504593,182.06804,26.46243,48.48273087,NaN,8,98.0555,2581698,590,2635519,NaN,9278057,1576265,NaN,4.17450428,NaN,NaN,2700000,94280,NaN,NaN,9.898890095,NaN,NaN,0.433560594,5029547000,8197570282,NaN,NaN,24.97056033,39.69077832,NaN,9.945219847,16.24956598,NaN,NaN,NaN,NaN,105.8,49162,10854322,NaN,1,651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.58995431,0.274353251,0.052923111,673000000,12.1638232,11.64671335,0.898653938,NaN,NaN,NaN,119.3625189,6000,6000,0.811014471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.169999957,NaN,NaN,6.059999943,NaN,NaN,NaN
2000 [YR2000],-25999996.36,NaN,-191673094,437418259.9,198089.4459,135456921.6,229470000,246503870.9,2544560519,3.723346625,63563365.3,-2628776,NaN,1398321725,1749386428,NaN,1.576077837,NaN,6.58554E+11,NaN,NaN,NaN,88429453400,68362011700,3.1571E+11,1.03815E+11,1.01651E+11,26580432900,16775178200,39834589200,9.517732456,9.720389273,25.60365248,60.9386355,NaN,NaN,1743506531,1707156806,446401353.3,616067736.7,668996422.8,NaN,NaN,26.25124959,NaN,680.7341574,680.7341574,7468702620,3594171001,191.26668,NaN,48.80627823,NaN,8,NaN,2694645,530,2631034,NaN,9519924,1628834,NaN,4.8,NaN,NaN,2750000,94280,1815.103394,92909.46094,10.06260347,NaN,NaN,1.90965267,8028999000,13408389384,NaN,NaN,32.35722375,30.53395149,NaN,17.3066457,17.83552401,17.4323082,3.35252881,9.09148884,15.03559685,99.8,47299,11148758,NaN,3,723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.73141552,0.175344634,0.216157816,532000000,9.837549174,15.7267764,0.736951391,73.41,50.42595,34.16,100,6000,6000,0.672638829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.149999976,NaN,NaN,6.03000021,NaN,NaN,NaN
2001 [YR2001],-19299991.09,NaN,-172065994.4,471553504.5,468950.8384,142521572.8,242440000,206054632.9,2469102631,2.737555247,46082901.5,-10704290,NaN,1356390768,1655094401,NaN,-4.974963846,NaN,6.25791E+11,NaN,NaN,NaN,78950366000,58679056700,3.00003E+11,1.23927E+11,1.21534E+11,34688651300,18814457900,50205284300,10.13274057,10.33224111,27.99122637,67.11840369,NaN,NaN,1716502862,1683359689,480470201.8,671619118.7,695390053.4,NaN,NaN,24.42140017,NaN,644.6779486,644.6779486,7261461675,3544491896,195.70139,NaN,43.85882187,NaN,8,NaN,2845836,568,1865675,NaN,9751725,1680275,NaN,5.110165119,NaN,NaN,2850000,94280,NaN,NaN,9.808359059,NaN,NaN,6.615405409,13175489000,11890321073,NaN,NaN,39.70231354,25.62246729,NaN,24.31428075,18.48621498,13.55946732,2.98039699,7.73601103,12.87301636,92.4,44729,11432000,NaN,NaN,641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.41946709,0.136570605,0.242545939,563000000,11.63473704,16.77219797,0.537915864,73.41,41.06271,34.16,118.3840706,6800,6800,0.738822048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.159999967,NaN,NaN,6.010000229,NaN,NaN,NaN
2002 [YR2002],-5899999.359,NaN,-323271092.6,471861073.3,234434.6737,161073126.5,234770000,165874400.4,2670547001,1.069047418,36896889.6,-3676465,NaN,2936135714,2010995069,NaN,1.700000014,NaN,6.3643E+11,6.28676E+11,6.73064E+11,6.32153E+11,73182498500,41021059900,3.05103E+11,2.68066E+11,2.64663E+11,42516900000,45046715500,1.05307E+11,5.462511333,5.53273323,15.86063717,41.90083779,695432739.2,451996276.1,3495748398,3451380076,554447969.8,910299895.8,1373265437,NaN,NaN,11.00255497,NaN,649.9934312,649.9934312,7517169631,5621700749,179.9734,22.32479,NaN,NaN,8,NaN,2846589,642,1710577,NaN,9981682,1731982,NaN,5.558802605,NaN,8.290086741,2850000,94280,NaN,NaN,5.736855362,NaN,NaN,7.064030757,23754467000,3323141267,NaN,NaN,45.5562746,112.693648,NaN,-29.22136223,10.47994709,9.21615505,3.77586961,11.26799107,11.66824532,84.3,41791,11713664,NaN,NaN,578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.45793041,0.017754682,0.269744708,695000000,23.51568824,11.09670614,0.895133571,NaN,NaN,NaN,107.3437673,6800,6800,0.423822865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.309999943,NaN,NaN,6.050000191,NaN,NaN,NaN
2003 [YR2003],-64574722.13,158449638.7,-292706814.2,619455615.9,406086.369,132006410,350490000,127393412.9,2935043206,1.324347383,41946741.3,-3627705.4,NaN,2598228380,2681623205,35.28703388,5.705639437,5.693156162,6.72742E+11,6.64468E+11,7.07208E+11,6.63901E+11,81269095100,47961264100,3.22511E+11,3.12677E+11,3.08635E+11,63068400000,56202112500,1.21626E+11,5.241800452,5.310456324,20.17045655,50.84244944,840524879.6,611492355.1,3208837077,3167351846,647237088.5,984214280.2,1248185234,NaN,NaN,16.40392456,NaN,683.1300311,683.1300311,8091700823,6176935466,NaN,NaN,NaN,16.55257034,8,NaN,NaN,666,2143179,NaN,10215154,1785027,NaN,6.2,NaN,NaN,3000000,94280,NaN,NaN,8.621029804,NaN,NaN,7.869569357,28784850623,4314102145,NaN,NaN,49.91910694,10.34609429,NaN,34.95417997,11.45326126,11.67507362,4.67483664,12.50175095,15.13402271,76.6,38977,12000181,2416105.542,NaN,588,NaN,NaN,NaN,NaN,10,116.2,NaN,58.46689719,0.113642391,0.103044705,786000000,17.36007598,11.55855418,0.893679986,73.42,52.19603,33.44,138.4914336,6800,6800,0.40879246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.330000043,NaN,NaN,6.050000191,NaN,NaN,NaN
2004 [YR2004],-105979651.7,268410345.9,-483666941.1,572276063.4,953731.6472,205596026.3,411200000,133673449.2,3295781044,1.76343869,60490264.2,-5073254.1,-2000000,2871529746,3726153066,4.122820838,5.420497694,5.417638636,7.09208E+11,7.00466E+11,7.5401E+11,6.94648E+11,85343062600,49408272800,3.39993E+11,3.78564E+11,3.73571E+11,71352700000,59242974800,1.49128E+11,4.580512693,4.641737204,18.84824932,51.46624171,934413921.6,636703089.4,3476094499,3430244814,655182957.6,1133832239,1369338613,NaN,NaN,14.79253059,NaN,721.4126315,721.4126315,8757644018,7078208527,184.1212,21.58687,42.24002075,NaN,8,98.46028,2841640,733,1717993,NaN,10460991,1840847,NaN,6.9,NaN,NaN,3000000,94280,NaN,NaN,6.358740912,NaN,NaN,7.472136494,36549564421,5922960878,NaN,NaN,55.62476406,14.84662752,NaN,19.14440701,12.26961015,8.99906731,5.73337364,16.20174026,28.22768021,70.1,36583,12301838,1572192.604,NaN,571,NaN,39.9,NaN,52.4,10,140.8,NaN,57.03874381,0.299259343,0.321710247,933000000,17.37043436,11.83930848,1.051558599,NaN,NaN,NaN,127.4047259,6000,6000,0.631868059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.350000024,81.80000305,6.347893708,6,1.810302734,1.266535282,NaN
2005 [YR2005],-136676912.7,363346614.5,-700643180.8,608688953.9,429479.8176,273972464.1,457310000,165231252.5,3061965865,2.106397556,76169243,-4737705.8,-2531000,2980902292,3778047147,1.219991618,3.268725828,3.521925122,7.3239E+11,7.25136E+11,8.07226E+11,7.14578E+11,91511789100,51521704700,3.51107E+11,4.3293E+11,4.28215E+11,78451900000,64361173700,1.77157E+11,2.293870804,2.3191301,18.12115551,57.44798438,1141762361,644470813.7,3655909664,3616090551,662493075.4,1437753337,1496015199,NaN,NaN,15.86381802,NaN,748.4797133,748.4797133,9347339332,7471804830,163.37386,20.15057,44.44577026,NaN,8,98.46048,2868038,812,1302379,NaN,10725241,1900711,NaN,6.776987553,NaN,NaN,3200000,94280,NaN,NaN,6.662301021,NaN,NaN,6.500181071,41209616438,11298799303,NaN,NaN,64.19673192,10.74123602,NaN,20.17504782,12.47187848,11.4596653,6.05505085,17.5325985,29.23835754,65.1,34826,12625952,1928488.307,NaN,494,NaN,NaN,NaN,NaN,10,139.6,30.4,58.26839954,0.020444015,0.195519484,1165000000,18.23450703,10.53224471,0.848975203,NaN,NaN,NaN,134.1491903,7000,7000,1.045261606,NaN,NaN,NaN,NaN,NaN,NaN,3.35,1.320000052,67.66999817,NaN,5.929999828,NaN,NaN,NaN
2006 [YR2006],-29651504.16,2480853155,-534393155,785543616.7,429574.1563,300883365.2,2921580000,141932272.7,764622507.1,1.777366671,70387560.1,6360125.3,-1534000,3162648314,3999788007,-1.128209574,4.699999992,4.794065534,7.66813E+11,7.599E+11,8.70634E+11,7.66813E+11,1.00612E+11,55540397700,3.67609E+11,5.43785E+11,5.38643E+11,95890100000,88641898900,2.31312E+11,7.501981224,7.573594964,17.63383504,54.35996831,1327101332,637199832.3,3998020177,3960216045,705004282.7,1468318218,1700583701,NaN,NaN,18.25329696,NaN,785.7325285,785.7325285,10097467131,7986356636,162.72968,20.95473,43.5875206,NaN,8,97.90171,2933557,1500,2786281,NaN,11008962,1964737,NaN,3.653227333,NaN,NaN,3300000,94280,NaN,NaN,6.704736708,NaN,NaN,3.849500619,47079914232,19105533016,NaN,NaN,73.16777221,19.96725933,NaN,10.23841066,11.5595475,10.78403187,6.91642094,21.31405258,35.1448555,61.9,33835,12973699,1928892.935,NaN,804,NaN,NaN,NaN,NaN,10,215.7,30.4,52.870446,0.147388674,0.103519815,1207000000,15.14980177,11.44147287,0.742522616,73.42,40.37744,33.44,176.2359139,7000,7000,0.777651498,NaN,NaN,NaN,NaN,NaN,NaN,3.391666667,1.289999962,NaN,NaN,5.809999943,NaN,NaN,NaN
2007 [YR2007],-110744409.6,190813752.6,-660716264.5,877239061.9,429685.8735,321839329.8,828050000,227314279.6,759604893.3,0.763175951,33671317.6,6684374.8,-1025000,3506160569,4455524701,72.9381323,9.600000003,10.09058787,8.40427E+11,8.36578E+11,8.94784E+11,8.29501E+11,1.14413E+11,65037805700,4.02899E+11,6.20422E+11,6.17492E+11,1.44629E+11,1.12123E+11,2.75808E+11,20.0357139,20.13079613,23.31144531,56.44416525,1463032441,1101961489,4432937046,4411999297,1033381695,1468752617,1970325602,NaN,NaN,17.37692895,NaN,859.8979226,859.8979226,11418403660,7500693263,152.15841,24.80246,68.22621155,NaN,8,95.11364,2943248,1500,3440138,NaN,11309182,2032624,NaN,7.503529072,NaN,8.406443618,3000000,94280,NaN,NaN,7.869008076,128.27,NaN,3.868275436,56889678985,27843401252,NaN,NaN,78.98622704,4.099721432,NaN,22.68551349,13.8390104,9.18658257,7.66315603,25.46150398,44.4254303,59.9,33390,13341806,3003059.077,NaN,726,797,NaN,NaN,NaN,10,188.7,30.1,49.85774558,0.038286432,0.015936555,1378000000,10.61651117,13.81116474,0.692088946,NaN,NaN,NaN,229.0056793,7000,7000,0.757951968,NaN,NaN,NaN,NaN,NaN,NaN,3.408333333,1.269999981,NaN,NaN,5.699999809,NaN,NaN,NaN
2008 [YR2008],-176875328.4,438753126.5,-982429884.1,1024535096,429565.3055,437162309.3,705560000,253908649,769184300.1,0.604537439,32032278.8,-6272370.6,NaN,4195343588,5085692259,8.019745554,7.639736774,7.701221343,9.04633E+11,9.01005E+11,1.00668E+12,8.87587E+11,1.24006E+11,72209828200,4.33679E+11,7.47723E+11,7.4458E+11,1.6941E+11,1.20148E+11,3.48868E+11,14.37224301,14.43291892,22.65675869,61.96576897,1868686659,1190335996,5321012192,5298642688,1205568892,2091637229,2482600961,NaN,NaN,17.45239384,NaN,917.0580953,917.0580953,12536347426,9140173628,154.00136,24.10899,50.68756866,NaN,8,97.83902,3197928,1700,2845840,NaN,11623954,2103936,NaN,7.871596813,NaN,NaN,3450000,94280,NaN,NaN,8.637813715,NaN,NaN,11.08950846,1.57107E+11,19486022874,NaN,NaN,85.86798253,11.96466714,NaN,11.89045703,18.67580641,18.23830223,8.59821701,33.32744598,46.56206131,57.2,32360,13727890,3188097.191,NaN,810,NaN,NaN,NaN,NaN,10,125.9,29.2,60.75088504,0.027267137,0.021171988,2204000000,12.03509525,9.746189102,0.561105908,74.46,43.82375,32.1,231.7583067,7000,7000,0.835636994,NaN,NaN,NaN,NaN,NaN,NaN,3.4,1.230000019,NaN,NaN,5.650000095,NaN,NaN,NaN
